index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
164463,16.0,10.0,10.0,32.0,1024.0,3.0,32.0,3.0,-15388.0598676948,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
50967,8.0,10.0,256.0,64.0,256.0,4.0,48.0,3.0,-4580.67303822909,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
484687,72.0,2.0,256.0,160.0,256.0,1.0,72.0,2.0,-3073.62542044571,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,True,
466112,72.0,5.0,30.0,128.0,1024.0,4.0,24.0,2.0,-17465.8918510008,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
379911,48.0,10.0,30.0,96.0,1024.0,3.0,12.0,3.0,-9648.74699771044,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
248776,24.0,20.0,30.0,256.0,1024.0,2.0,8.0,3.0,-4770.85279775906,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
212620,20.0,20.0,256.0,128.0,256.0,4.0,20.0,1.0,-2749.32112760762,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,True,
449068,72.0,20.0,256.0,96.0,1024.0,3.0,16.0,1.0,-9552.69740614303,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,True,
138473,16.0,50.0,30.0,64.0,256.0,1.0,16.0,3.0,-2064.77737005077,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
239235,20.0,10.0,10.0,224.0,256.0,1.0,72.0,1.0,-3111.18116453143,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
392044,48.0,20.0,256.0,64.0,1024.0,1.0,20.0,1.0,-7264.65983197571,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,,False,False,
211084,20.0,20.0,256.0,128.0,256.0,3.0,20.0,1.0,-2530.83678822219,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,651.5619020107071,False,True,0.0020271052879332523
353937,32.0,10.0,256.0,128.0,256.0,1.0,48.0,2.0,-2120.06270954537,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,956.8827447174594,False,True,0.05812625970373323
407883,48.0,10.0,256.0,160.0,256.0,1.0,32.0,1.0,-2709.50730629338,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,999.9076419048097,False,False,0.04475087517712715
415373,48.0,50.0,256.0,128.0,256.0,1.0,48.0,1.0,-2638.89764756789,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,939.2236348593099,False,False,0.10261879119450593
552,8.0,1.0,256.0,96.0,1024.0,1.0,8.0,1.0,-2805.84430196271,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,1.0,False,False,0.09267107674133657
46924,8.0,20.0,256.0,160.0,256.0,1.0,48.0,1.0,-1615.15035118919,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,919.6742499454256,False,True,0.1796228017398015
238943,20.0,50.0,256.0,160.0,256.0,1.0,72.0,4.0,-2883.72738236008,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,841.915932842973,False,False,0.09193204406311094
177672,16.0,1.0,256.0,192.0,256.0,1.0,72.0,1.0,-2523.75389807606,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,741.0823963142118,False,True,0.1020325176456633
54618,8.0,1.0,256.0,160.0,256.0,1.0,72.0,4.0,-1934.04227137048,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,655.1033162987726,False,True,0.001041729961468507
430540,72.0,20.0,256.0,96.0,256.0,1.0,8.0,1.0,-3735.03950384025,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,613.0827764474634,False,False,0.12358492957497211
106437,12.0,10.0,50.0,96.0,256.0,5.0,32.0,4.0,-3809.97422524437,164463//50967//484687//466112//379911//248776//212620//449068//138473//239235//392044//211084//353937//407883//415373//552//46924//238943//177672//54618//430540//106437//744//1055//745//7193//109918//53086//169816//16415//108363//8717//177498//31775//23261//7907//61679//148511//116043//186911//286353//347794//224908//340107//347803//270991//155786//168090//134282//26769//25224//7937//22//124661//1544//209559//7889//407691//114//309384//384//39057//315935//415390//169611//174//449//40385//3730//369695//397343,752.6247889160667,False,False,0.072548280813831
