index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
30496,8.0,20.0,50.0,224.0,1024.0,5.0,20.0,3.0,-8312.25007323256,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
326193,32.0,10.0,256.0,96.0,1024.0,3.0,16.0,2.0,-5773.37069975546,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,True,
420603,48.0,10.0,30.0,224.0,1024.0,4.0,48.0,1.0,-18803.3682092882,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
246046,24.0,20.0,256.0,64.0,256.0,1.0,8.0,4.0,-2147.82638765748,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
116273,12.0,50.0,10.0,192.0,1024.0,1.0,72.0,3.0,-8588.18345969477,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
344660,32.0,5.0,10.0,128.0,256.0,5.0,24.0,4.0,-3855.80249858314,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
469827,72.0,10.0,10.0,256.0,256.0,1.0,32.0,1.0,-4655.93355682371,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
27773,8.0,50.0,30.0,32.0,1024.0,4.0,20.0,1.0,-8802.53333671256,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
361974,32.0,1.0,50.0,192.0,256.0,1.0,72.0,2.0,-2399.12953484253,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
132091,16.0,2.0,256.0,256.0,1024.0,1.0,12.0,4.0,-3603.9189829209,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
169205,16.0,50.0,50.0,64.0,256.0,1.0,48.0,1.0,-1572.12862554423,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,,False,False,
60072,8.0,1.0,256.0,32.0,1024.0,5.0,72.0,1.0,-19509.770099432,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,368.8598986950515,False,False,0.3828936048511445
430271,72.0,50.0,256.0,32.0,1024.0,1.0,8.0,4.0,-9768.80262943395,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,476.6160158860881,False,False,0.33075168464329724
484997,72.0,50.0,10.0,224.0,256.0,1.0,72.0,1.0,-5762.47678984123,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,379.72102990694367,False,False,0.26147636091449616
62376,12.0,1.0,256.0,160.0,1024.0,1.0,8.0,1.0,-2902.27324379275,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,389.13719109658734,False,False,0.16232580279454173
383611,48.0,2.0,256.0,192.0,1024.0,5.0,12.0,4.0,-6556.55481195747,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,720.0117632972353,False,True,0.19350204354124606
109895,12.0,50.0,50.0,160.0,256.0,2.0,48.0,4.0,-2453.37919031887,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,617.2337598217116,False,False,0.11221485371861001
52607,8.0,50.0,256.0,64.0,1024.0,5.0,48.0,4.0,-12235.3580408338,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,418.8191699295179,False,True,0.46321173947602395
123834,16.0,1.0,256.0,160.0,1024.0,1.0,8.0,4.0,-3161.97394684609,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,361.8314073708735,False,False,0.04252578143561473
420936,48.0,1.0,256.0,32.0,256.0,5.0,48.0,1.0,-5338.88676051098,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,598.955574729897,False,False,0.366340032360545
193200,20.0,1.0,50.0,224.0,256.0,1.0,12.0,1.0,-1188.74660545118,30496//326193//420603//246046//116273//344660//469827//27773//361974//132091//169205//60072//430271//484997//62376//383611//109895//52607//123834//420936//193200//307853//430749//185543//54413//415949//1037//59927//1412//436469//54797//299972//16008//461//7155//54215//55194//375988//47238//38087//7386//362010//44986//4242//46941//37535//54426//369101//375838//6227//32159//54810//423257//32154//55199//239597//6622//54547//422837//47298//7002//485259//484680//47326//7103//54047//354120//1397//55125//431501//484011,419.2510608587849,False,False,0.006699247107581371
