index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
500,14.0,0.7,-5494286.0,,,False,False,
64,8.0,0.2,-9672352.0,,,False,False,
49,7.0,0.2,-9205980.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.29944502786616
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.009619504488834547
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.04434989474193385
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.027220596458820828
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.17386219640766845
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.10804101986644596
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.10204763884983248
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.028271496166054854
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.2937651194446037
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.22012061160228544
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.11340330914555953
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.12624695102357894
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.04028710547483846
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.11644814652673394
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.1840443770057871
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.24180426585889844
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.40669162480732873
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.24906434300683636
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.49267389334023154
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5889558686537713
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3797980557476626
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6943213698726864
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.42566153633441867
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.44059727090506134
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.19901048800276902
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.07471222775805017
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.5239290372126102
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.2483617842502203
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.0138777454757701
646,3.0,4.0,-1198095.0,,-0.0,False,False,34.94606431318238
