index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
0,4.0,2.0,2.0,4.0,4.0,-0.478763889,,,False,True,
161,2.0,2.0,2.0,2.0,2.0,-0.920423736,,,False,True,
233,4.0,4.0,2.0,2.0,2.0,-1.0745,,,False,False,
46,2.0,2.0,4.0,8.0,4.0,-0.341116875,,,False,True,
25,2.0,4.0,4.0,8.0,4.0,-0.322285514,,,False,True,
79,4.0,4.0,2.0,6.0,6.0,-0.416763889,,,False,True,
192,4.0,2.0,2.0,8.0,4.0,-0.5575,,,False,False,
246,4.0,2.0,4.0,2.0,6.0,-1.744666667,,,False,False,
180,2.0,4.0,2.0,2.0,6.0,-1.863021056,,,False,False,
101,4.0,2.0,4.0,6.0,2.0,-0.441108292,,0.6258478473291327,False,True,0.147042261193707
191,2.0,2.0,2.0,6.0,2.0,-0.541027778,,0.5188025872685018,False,False,0.05012602184410729
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,,0.45976279834353484,False,True,1.2799875351607775
33,2.0,4.0,2.0,8.0,6.0,-0.326393083,,0.42545816206305614,False,True,0.3407679726934331
47,2.0,2.0,4.0,8.0,6.0,-0.339389972,,0.3026174944955881,False,True,0.7040915095045684
16,4.0,4.0,4.0,6.0,4.0,-0.309360444,,0.17710037281867724,False,True,0.03411947330181412
7,4.0,4.0,4.0,8.0,4.0,-0.233569444,,0.13444668841208085,False,True,0.5765370732558545
65,4.0,2.0,4.0,8.0,6.0,-0.352691847,,0.10143713414772082,False,True,0.190567910573268
13,4.0,4.0,2.0,8.0,6.0,-0.298934014,,0.06228382395343396,False,True,0.3639940201207844
157,4.0,4.0,4.0,8.0,2.0,-0.507875,,0.03678146497278856,False,True,0.1407749350558122
