index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
66203,12.0,50.0,50.0,32.0,1024.0,4.0,8.0,2.0,-10063.4433249597,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
74532,12.0,1.0,30.0,160.0,256.0,4.0,12.0,3.0,-2209.96571196032,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
13155,8.0,10.0,10.0,160.0,1024.0,4.0,12.0,1.0,-8197.74375369425,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
113994,12.0,1.0,30.0,64.0,1024.0,5.0,48.0,4.0,-17031.561386667,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
415521,48.0,10.0,30.0,160.0,256.0,1.0,48.0,2.0,-2586.61756863825,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
392356,48.0,20.0,10.0,128.0,1024.0,1.0,20.0,1.0,-9013.74175469862,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
228533,20.0,50.0,50.0,224.0,256.0,4.0,32.0,1.0,-2437.2474051839,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,True,
287488,24.0,20.0,50.0,64.0,256.0,3.0,32.0,3.0,-2696.96618466561,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
418768,48.0,20.0,10.0,192.0,256.0,3.0,48.0,3.0,-7506.74199805873,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
339543,32.0,10.0,256.0,32.0,256.0,2.0,24.0,3.0,-2115.71220485535,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,True,
292913,24.0,50.0,10.0,192.0,1024.0,1.0,48.0,3.0,-9893.2211610113,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,,False,False,
346227,32.0,10.0,50.0,128.0,256.0,1.0,32.0,1.0,-1905.71638556216,66203//74532//13155//113994//415521//392356//228533//287488//418768//339543//292913//346227//338007//347960//298602//313990//469107//77//345689//69394//94//46348//31541//72//353915//461//652//353939//31583//476621//54412//423437//354138//46553//276954//483893//198797//54605//430925//1422//1439//47500//73//78//16594//46152//307469//400787//35957//354101//59201//400181//4097//353178//55181//929//1800//355474//84//73818//70929//6234//1127//124488//16986//74201//294197//1614//6411//292499//77071,1704.7406192884648,False,False,0.14086928308440402
