index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
10131,54.0,2.0,11.0,18.0,-175914.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,,False,True,
9827,34.0,2.0,12.0,19.0,-212059.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,,False,True,
3466,24.0,2.0,16.0,20.0,-211620.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,,False,True,
0,64.0,3.0,16.0,32.0,-274336.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,0.0,False,True,0.11669419492299368
4647,54.0,1.0,12.0,17.0,-256037.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,1.0433343031868121e-06,False,True,0.375670400735166
9008,64.0,3.0,9.0,2.0,-58514.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,3.872462107538951e-08,False,False,0.9997856253065043
8564,64.0,2.0,2.0,4.0,-62124.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,1.2132339162684151,False,True,0.9920976746741844
7424,64.0,3.0,1.0,8.0,-62256.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,31.60353850583113,False,True,0.8358843047956206
7964,64.0,3.0,3.0,6.0,-52296.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,2008.5465251975668,False,True,0.2964233295721583
8486,64.0,3.0,6.0,4.0,-56340.0,4371/10131//4067/9827//3466/3708/9468//0/1//4647/10407//9008//8564//7424/13184//7964/13724//8486//7364/13124//9098//3061/15960/18264//8289//8799//7119/12879//8272//8182//9100//8543//8165//7139/12899//8256//8436//7933/13693//8113/13873//6565/12325//9121//6564/12324//6583/12343//8581//6274/12034//8868//7464/13224//7445/13205//7750/13510//8881//8796//3371//7442/13202//3968/9728//5//8023/13783//92/13981/16285//9155//1714/15062/17366//8363//8019/13779//270/14099/16403//8598//275//273//6133/11893//8866//8865//3970/9730//6726/12486//6418/12178//8109/13869//4279/10039//8398//6725/12485//4835/10595,1830.9495566123594,False,True,0.11202722285661408
