index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
538,16.0,0.7,-3942160.0,,,False,False,
127,13.0,0.2,-8147932.0,,,False,False,
581,20.0,0.7,-6536660.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.7782428395467367
10,4.0,0.2,-8015384.0,,0.0,False,False,0.0005381568412351447
20,5.0,0.2,-9436605.0,,0.0,False,False,0.05910152519280493
35,6.0,0.2,-9471234.0,,0.0,False,False,0.013895807507160272
40,7.0,0.2,-10276763.0,,0.0,False,False,0.043414517942598395
686,3.0,9.0,-691836.0,,0.24528964418128105,False,False,0.3345307702056478
63,8.0,0.2,-9751200.0,,0.0,False,False,0.024507806530112156
65,9.0,0.2,-10237491.0,,0.0,False,False,0.04346678790448428
84,10.0,0.2,-10254350.0,,0.0,False,False,0.05979043998929062
92,11.0,0.2,-10798579.0,,0.0,False,False,0.12234915897097894
115,12.0,0.2,-10371108.0,,0.0,False,False,0.08134406214120028
150,15.0,0.2,-7718760.0,,0.0,False,False,0.24931020355335076
173,16.0,0.2,-9021200.0,,0.0,False,False,0.04350070768917386
175,17.0,0.2,-9910167.0,,0.0,False,False,0.08910103479794305
213,18.0,0.2,-9415458.0,,0.0,False,False,0.06091887723777688
215,19.0,0.2,-9311957.0,,0.0,False,False,0.13765892541280958
243,20.0,0.2,-9209900.0,,0.0,False,False,0.20924700155285636
249,21.0,0.2,-9138129.0,,0.0,False,False,0.2716465169801565
281,22.0,0.2,-8355358.0,,0.0,False,False,0.44346938344917597
289,23.0,0.2,-9440672.0,,0.0,False,False,0.28568507758978073
314,24.0,0.2,-8312232.0,,0.0,False,False,0.5346994019167496
329,3.0,0.9,-3937797.0,,0.0,False,False,0.6101896070556215
666,5.0,4.0,-1272145.0,,0.049982909924418235,False,False,0.9917942311406612
676,6.0,4.0,-1409808.0,,426.45693057493776,False,False,0.5672635146887613
339,4.0,0.9,-2195600.0,,0.0,False,False,1.7789027407660516
656,4.0,4.0,-1247004.0,,1577.7253552160846,False,False,0.4959180983641688
349,5.0,0.9,-2514650.0,,0.0,False,False,1.5062897792492034
646,3.0,4.0,-1198095.0,,4161.1154936079165,False,False,0.4985794279777284
359,6.0,0.9,-2607030.0,,0.0,False,False,1.5180167774280369
369,6.0,0.7,-3952086.0,,0.0,False,False,0.7458841387410322
