index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
407811,48.0,10.0,10.0,160.0,256.0,1.0,32.0,1.0,-2851.50076876096,,,False,False,
31835,8.0,50.0,50.0,192.0,1024.0,1.0,24.0,2.0,-4778.13865200452,,,False,False,
79615,12.0,2.0,30.0,224.0,1024.0,2.0,16.0,2.0,-4460.89288328804,,,False,False,
290432,24.0,5.0,30.0,32.0,1024.0,5.0,32.0,2.0,-15510.8811075099,,,False,False,
262861,24.0,2.0,10.0,64.0,256.0,2.0,16.0,3.0,-1988.22886123023,,,False,False,
386471,48.0,50.0,50.0,160.0,1024.0,2.0,16.0,4.0,-9856.71445255207,,,False,False,
291173,24.0,50.0,10.0,160.0,1024.0,5.0,32.0,1.0,-20456.7811345757,,,False,False,
165019,16.0,2.0,256.0,128.0,256.0,3.0,32.0,4.0,-2318.59244233209,,,False,True,
74545,12.0,2.0,50.0,160.0,256.0,4.0,12.0,1.0,-2142.50683726157,,,False,False,
77350,12.0,20.0,50.0,96.0,1024.0,1.0,16.0,4.0,-2337.63072032234,,,False,False,
476177,72.0,50.0,10.0,32.0,256.0,1.0,48.0,3.0,-4059.02701854722,,,False,False,
203762,20.0,5.0,50.0,192.0,256.0,3.0,16.0,1.0,-2533.42578025406,,1090.774743020755,False,False,0.08529303234157784
163483,16.0,2.0,256.0,128.0,256.0,2.0,32.0,4.0,-2136.37249058782,,1066.4551775709738,False,True,0.003064294616164756
421681,48.0,2.0,50.0,160.0,256.0,5.0,48.0,1.0,-6388.85908582786,,1180.4328915361507,False,False,0.12560595986153833
670,8.0,20.0,256.0,128.0,256.0,1.0,8.0,4.0,-1554.22700451966,,1085.8660438550442,False,False,0.13680428735882427
77277,12.0,10.0,256.0,96.0,256.0,1.0,16.0,4.0,-1575.45891874342,,1088.2903930604853,False,True,0.05259971444340444
307848,32.0,1.0,256.0,128.0,256.0,1.0,8.0,1.0,-1871.80047473629,,1068.7657402070818,False,False,0.06439038572163305
2849,8.0,50.0,50.0,224.0,1024.0,2.0,8.0,3.0,-4504.92711524422,,970.2405859116785,False,False,0.06870455412289288
840,8.0,1.0,256.0,160.0,256.0,1.0,8.0,1.0,-1336.76914072959,,833.8879755149401,False,False,0.32623350654781225
