index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
14951,64.0,3.0,10.0,27.0,-175365.0,,,False,True,
6060,24.0,3.0,13.0,12.0,-110964.0,,,False,True,
15013,44.0,3.0,5.0,27.0,-158112.0,,,False,True,
5754,24.0,3.0,14.0,13.0,-117065.0,,-69267.9128675521,False,True,0.02170545467233266
8664,24.0,1.0,13.0,3.0,-151572.0,,-60605.56804791989,False,False,0.7889874682699791
0,64.0,3.0,16.0,32.0,-274336.0,,-0.0,False,True,1.8720202995383932
4,24.0,3.0,16.0,32.0,-242112.0,,-0.0,False,True,2.3028070587505374
5,14.0,3.0,16.0,32.0,-225216.0,,-0.0,False,True,1.4681888369484055
6,64.0,2.0,16.0,32.0,-256480.0,,-0.0,False,True,6.879188567295699
8,44.0,2.0,16.0,32.0,-308416.0,,-0.0,False,True,0.9641972862339229
42,64.0,2.0,14.0,32.0,-306176.0,,-0.0,False,True,1.0049513540198451
35,14.0,1.0,15.0,32.0,-419552.0,,-0.0,False,True,0.3904300273813533
6054,24.0,1.0,14.0,12.0,-198156.0,,28401.95192448169,False,True,0.4603993157824799
5502,24.0,3.0,12.0,14.0,-121772.0,,24509.34708286746,False,True,0.709372895873482
6114,24.0,3.0,10.0,12.0,-115032.0,,17297.61187559855,False,True,0.1110540683278872
6978,24.0,3.0,10.0,9.0,-84060.0,,26353.713062727387,False,True,0.4762636505140073
7842,24.0,3.0,10.0,6.0,-67068.0,,50380.06812530139,False,True,0.27398681294602706
8742,24.0,3.0,8.0,3.0,-57678.0,,63003.69319090783,False,False,0.811715075061823
7914,24.0,3.0,6.0,6.0,-58236.0,,97109.43186041778,False,True,0.45938812181827554
9120,24.0,3.0,3.0,2.0,-44022.0,,90927.004753571,False,False,0.7350079599036491
8545,14.0,3.0,3.0,4.0,-53084.0,,84624.33238022841,False,True,0.9931078841753468
8167,14.0,3.0,8.0,5.0,-61225.0,,116692.71291688112,False,True,0.3820182605188685
7087,14.0,3.0,4.0,9.0,-74340.0,,123748.66779913299,False,True,0.014918897242842583
6385,14.0,3.0,11.0,11.0,-100386.0,,110417.98324152868,False,True,0.4709280635574227
4747,14.0,3.0,6.0,17.0,-109735.0,,101910.86259706685,False,True,0.34142832142105406
4315,14.0,3.0,14.0,18.0,-153504.0,,100188.5796147609,False,True,0.657668757707023
8201,34.0,3.0,6.0,5.0,-56300.0,,93484.58482313599,False,True,0.4839213313567863
7535,34.0,3.0,11.0,7.0,-71694.0,,112893.26624893735,False,True,0.5564869644749674
6473,34.0,3.0,6.0,11.0,-71060.0,,115210.18642365866,False,True,0.15596127514893207
7427,34.0,3.0,1.0,8.0,-63304.0,,109058.80510667112,False,True,0.4076609134907852
