index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
445309,72.0,2.0,50.0,256.0,256.0,5.0,12.0,3.0,-3645.39279260715,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
349175,32.0,50.0,10.0,96.0,1024.0,3.0,32.0,4.0,-14798.9788616211,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
116433,12.0,10.0,256.0,224.0,256.0,1.0,72.0,2.0,-2416.63230924893,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
264644,24.0,5.0,50.0,96.0,256.0,3.0,16.0,4.0,-2504.3950711232,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
157209,16.0,10.0,50.0,96.0,1024.0,3.0,24.0,2.0,-6888.79614800426,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
12442,8.0,20.0,50.0,32.0,1024.0,4.0,12.0,2.0,-8377.88479361716,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
161602,16.0,20.0,30.0,64.0,1024.0,1.0,32.0,2.0,-4884.89662463977,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
274929,24.0,10.0,256.0,256.0,1024.0,4.0,20.0,2.0,-5687.41811765117,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,True,
85329,12.0,10.0,256.0,160.0,256.0,1.0,20.0,2.0,-1772.11142651081,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
392133,48.0,10.0,50.0,96.0,256.0,1.0,20.0,4.0,-2399.34721374734,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
214993,20.0,2.0,50.0,256.0,1024.0,5.0,20.0,1.0,-9199.51662507018,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,,False,False,
182485,16.0,2.0,256.0,224.0,256.0,4.0,72.0,3.0,-5042.31727185219,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,1500.883415984812,False,True,0.013768640877942273
357205,32.0,2.0,256.0,160.0,256.0,3.0,48.0,3.0,-3381.26387576543,445309//349175//116433//264644//157209//12442//161602//274929//85329//392133//214993//182485//357205//229716//117969//212811//31568//23902//8541//47308//16413//100894//185374//139486//346828//223961//116429//269855//231455//308447//377357//376030//162706//277913//55180//68621//354700//408269//53663//185740//277896//24474//24282//47496//338375//322823//353537//399593//96995//399616//461249//399431//307253//430133//152705//384023//416285//374854//288839//375029//295348//185550//246810//476219//69006//1247//308030//398646//252930//277704//7583,1395.3841889981027,False,True,0.05167232762714492
