index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
17455,64.0,1.0,10.0,26.0,-334542.0,,,False,True,
1788,64.0,2.0,13.0,26.0,-227552.0,,,False,True,
10043,34.0,2.0,16.0,18.0,-195282.0,,,False,True,
119,14.0,2.0,10.0,32.0,-277280.0,,-0.0,False,True,0.9668379094708381
246,64.0,1.0,3.0,32.0,-370880.0,,-0.0,False,True,0.4868968566530692
0,64.0,3.0,16.0,32.0,-274336.0,,-0.0,False,True,1.4871118141775603
12,64.0,1.0,16.0,32.0,-505088.0,,-0.0,False,True,0.20729392201458258
13,54.0,1.0,16.0,32.0,-423392.0,,-0.0,False,True,0.31754487381316027
3,34.0,3.0,16.0,32.0,-225216.0,,-0.0,False,True,1.6572527847082537
5,14.0,3.0,16.0,32.0,-225216.0,,-0.0,False,True,2.4081841136421374
180,64.0,3.0,6.0,32.0,-208576.0,,-0.0,False,True,1.2300037226818954
1589,14.0,3.0,8.0,27.0,-169371.0,,-0.0,False,True,1.7217850664276957
48,64.0,1.0,14.0,32.0,-414880.0,,-0.0,False,True,0.3213152835471016
221,14.0,3.0,4.0,32.0,-173568.0,,-0.0,False,True,2.178139673509491
1703,14.0,2.0,2.0,27.0,-207252.0,,-0.0,False,True,1.2378096730248465
4268,64.0,1.0,1.0,19.0,-242649.0,,-0.0,False,True,0.33288631634390137
4867,14.0,1.0,16.0,16.0,-235472.0,,-0.0,False,True,0.15611490788398
5911,14.0,1.0,6.0,13.0,-156858.0,,-0.0,False,True,0.41085424175707297
5599,14.0,2.0,7.0,14.0,-139650.0,,2772.226177374454,False,True,0.0023992682477291328
5875,14.0,1.0,8.0,13.0,-167505.0,,21634.14659325694,False,True,0.0324341208240425
6169,14.0,3.0,7.0,12.0,-94296.0,,24047.50512501251,False,True,0.38234851980614337
6493,14.0,3.0,5.0,11.0,-77539.0,,44645.63180303719,False,True,0.18334295880401266
7057,14.0,2.0,6.0,9.0,-95211.0,,72788.39895230011,False,True,0.004898190436269301
7111,14.0,2.0,3.0,9.0,-87759.0,,72115.37259797702,False,True,0.08596452838378227
7951,14.0,3.0,4.0,6.0,-56550.0,,80531.1845002058,False,True,0.11002570191547527
8287,14.0,1.0,2.0,5.0,-116575.0,,104142.9174134626,False,False,0.39676355352502546
8479,14.0,2.0,7.0,4.0,-80580.0,,97643.55423325629,False,False,0.1762236848159964
9391,14.0,3.0,4.0,1.0,-46486.0,,108903.12798852287,False,False,0.6431576895260721
5413,14.0,3.0,1.0,15.0,-84885.0,,94552.52129518159,False,True,0.8536846864166295
3955,14.0,3.0,2.0,20.0,-144320.0,,109425.3639950878,False,True,0.9809065031129138
3299,14.0,3.0,9.0,21.0,-150108.0,,96320.81774766339,False,True,0.8776396645850669
3174,64.0,2.0,16.0,21.0,-210420.0,,95048.68912784936,False,True,0.6726959739106909
7237,14.0,2.0,12.0,8.0,-95248.0,,88390.00128316213,False,True,0.4062562642768688
7165,14.0,2.0,16.0,8.0,-109024.0,,91295.27333427186,False,True,0.18312465346098297
6510,24.0,3.0,4.0,11.0,-103092.0,,91666.7731859017,False,True,0.7367547775381897
5106,24.0,3.0,2.0,16.0,-108032.0,,105455.13586290766,False,True,0.015602109570040545
5286,24.0,3.0,8.0,15.0,-136020.0,,109792.32646009792,False,True,0.10496995818627632
7290,24.0,2.0,9.0,8.0,-87768.0,,99220.12620432966,False,True,0.5209746297701874
6894,24.0,2.0,15.0,9.0,-124695.0,,106356.13425621993,False,True,0.09764164930473705
3112,24.0,1.0,4.0,22.0,-262790.0,,97536.44882992527,False,True,0.16714427084037914
5172,24.0,1.0,15.0,15.0,-258960.0,,90880.35473663325,False,False,0.2662518222769334
7722,24.0,2.0,1.0,7.0,-66269.0,,86832.67811700891,False,True,0.7413746451514288
7938,24.0,2.0,5.0,6.0,-74274.0,,106877.09948970239,False,True,0.35705728711785284
7703,34.0,2.0,2.0,7.0,-72807.0,,95877.2329962849,False,True,0.47104456625571794
7595,34.0,2.0,8.0,7.0,-88543.0,,115858.90006577293,False,True,0.2942338166010129
5939,34.0,2.0,4.0,13.0,-109954.0,,119168.50426408916,False,True,0.439288971066949
7378,44.0,2.0,4.0,8.0,-76152.0,,101013.9366237768,False,True,0.5554268756387314
