index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
306472,24.0,20.0,30.0,160.0,256.0,5.0,72.0,3.0,-7148.58524649653,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
95931,12.0,10.0,30.0,128.0,1024.0,3.0,24.0,1.0,-6030.35361321909,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
189864,20.0,1.0,256.0,160.0,1024.0,4.0,8.0,1.0,-9898.68711657173,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
395896,48.0,20.0,256.0,192.0,1024.0,3.0,20.0,3.0,-8964.43834902695,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
302616,24.0,1.0,30.0,32.0,256.0,3.0,72.0,1.0,-4347.32257184041,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
344743,32.0,2.0,10.0,128.0,1024.0,5.0,24.0,2.0,-17164.1770470219,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
123991,16.0,2.0,50.0,192.0,1024.0,1.0,8.0,2.0,-3250.21561671225,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
361515,32.0,10.0,256.0,96.0,1024.0,1.0,72.0,1.0,-6785.161875515,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,True,
258651,24.0,10.0,30.0,128.0,256.0,4.0,12.0,1.0,-2483.06942138556,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
130567,16.0,2.0,10.0,32.0,256.0,1.0,12.0,2.0,-1730.90996558886,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//479//46371//392267//184392//131315//461450//31850//16565//346445//2015//347987//2003//9695//11213//14303//21173//18119//63455//74207//15047//24263//79553//71861//198216//127560//69122//92865//28871//69139//69123//1223//85685//76800//369365//430252//485339//431543//250460//340301//278861//286541//337247//263501//324941//192075//262730//205917//139850//207435//221258//281181//159819//199756//421493//210522//153692//276552//76893//61533,,False,False,
