index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
185,4.0,2.0,4.0,6.0,2.0,-0.531611111,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,False,
110,2.0,2.0,2.0,4.0,6.0,-0.468694444,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,True,
84,2.0,4.0,4.0,4.0,6.0,-0.990777778,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,True,
175,2.0,2.0,4.0,2.0,4.0,-1.691752611,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,False,
238,2.0,4.0,4.0,2.0,6.0,-2.605416667,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,False,
23,2.0,4.0,4.0,4.0,4.0,-0.457704472,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,True,
81,2.0,4.0,2.0,6.0,4.0,-0.425430208,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,True,
238,2.0,4.0,4.0,2.0,6.0,-2.605416667,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,False,
158,4.0,2.0,4.0,8.0,6.0,-0.506138889,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,,False,True,
52,2.0,2.0,2.0,6.0,6.0,-0.341679014,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.22942397875670892,False,True,0.2586972060179888
16,4.0,4.0,4.0,6.0,4.0,-0.309360444,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.18967227228037095,False,True,0.9667973213233669
40,2.0,4.0,4.0,6.0,6.0,-0.354989264,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.15559105555441832,False,True,0.1906797711130718
55,4.0,2.0,2.0,6.0,6.0,-0.347265153,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.1362330145548231,False,True,0.27457609229156227
195,2.0,4.0,2.0,4.0,2.0,-0.529499708,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.09872102671844167,False,False,0.26619667567227606
29,4.0,4.0,2.0,6.0,6.0,-0.329223611,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.09962712980996688,False,True,0.38403243551785055
5,4.0,4.0,4.0,6.0,6.0,-0.289680556,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.08291209426896436,False,True,1.2652627276795272
125,2.0,4.0,4.0,6.0,2.0,-0.4634665,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.10043202771281866,False,True,0.21844548561419114
13,4.0,4.0,2.0,8.0,6.0,-0.298934014,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.07195092873896247,False,True,0.35462930948549753
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,101/185/261//110/190/255//15/27/84//175/247//144/238/239//23/28/89//35/81/100//144/238/239//65/66/158//52/130/146//16/26//40/90/103//55/63/122//195/214/256//29/78/79//5/6/64//125/213/216//13/51/77//3/4/57,0.07609904226315081,False,True,1.074276527206767
