index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
2522,44.0,3.0,4.0,24.0,-143232.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,,False,True,
18307,64.0,1.0,3.0,22.0,-267586.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,,False,True,
18433,44.0,3.0,8.0,21.0,-161511.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,,False,True,
255,34.0,3.0,2.0,32.0,-197440.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,4.013815408202302,False,True,0.7724669878720011
5117,34.0,1.0,2.0,16.0,-212720.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,0.1624160328774875,False,True,0.9837796923845945
380,44.0,3.0,11.0,31.0,-203980.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,0.018239291900766487,False,True,0.7762655261744853
4834,44.0,3.0,1.0,17.0,-132617.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,0.0007853974289124452,False,True,0.09716605107620249
8002,44.0,3.0,1.0,6.0,-51252.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,0.022360512868664535,False,True,0.48241045437520413
9118,44.0,3.0,3.0,2.0,-42858.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,112.75882383189759,False,False,0.5941855861405175
8847,54.0,3.0,2.0,3.0,-46284.0,2522/15601/17905//3126/16003/18307//3314/16129/18433//255//5117/10877//380/14173/16477//4834/10594//8002/13762//9118//8847//9021//9442//8323//17//8885//9437//9440//9373//9439//9172//7425/13185//7860/13620//9011//7712/13472//7246/13006//6457/12217//7928/13688//6617/12377//7861/13621//271/14100/16404//4243/10003//6834/12594//6529/12289//4905/10665//6380/12140//6006/11766//2640/15679/17983//5152/10912//7607/13367//7011/12771//6438/12198//8164//5431/11191//5127/10887//6778/12538//15//3154/16022/18326//850/14486/16790//6939/12699//7427/13187//272/14101/16405//7500/13260//7805/13565//5990/11750//6470/12230//1139//67/13964/16268//5412/11172//4044/9804//4687/10447//7627/13387//5583/11343//8217,216.67705576119792,False,True,0.8447941433471422
