index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
38380,8.0,20.0,256.0,256.0,1024.0,5.0,24.0,1.0,-7649.49980835433,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,True,
164881,16.0,2.0,50.0,96.0,1024.0,3.0,32.0,1.0,-7910.22974753673,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
393050,48.0,5.0,30.0,256.0,256.0,1.0,20.0,1.0,-2623.88365712412,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
342348,32.0,1.0,10.0,256.0,256.0,3.0,24.0,3.0,-3497.57504202089,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
71880,12.0,1.0,256.0,224.0,256.0,2.0,12.0,1.0,-1774.08767796288,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,True,
308599,32.0,2.0,50.0,256.0,256.0,1.0,8.0,2.0,-3158.97515604372,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
71285,12.0,50.0,50.0,128.0,256.0,2.0,12.0,1.0,-1442.15668123698,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
323223,32.0,10.0,256.0,128.0,256.0,1.0,16.0,3.0,-1327.96701001716,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,True,
378271,48.0,2.0,30.0,96.0,256.0,2.0,12.0,2.0,-3080.2604585088,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
263745,24.0,10.0,30.0,192.0,1024.0,2.0,16.0,2.0,-5194.63523701109,38380//164881//393050//342348//71880//308599//71285//323223//378271//263745//342755//477173//323217//318621//330909//323228//192647//261789//85127//261790//323230//123550//277109//85150//82025//100510//215710//7781//46750//46749//279240//43678//39047//67276//30883//138910//46703//39023//46727//161950//168071//275614//246430//92812//145013//92823//6646//315509//109661//330887//378485//31349//309359//1128//239598//353375//96//372335//122946//264240//307260//370091//199750//116658//628//324724//32705//264641//48071//223175//103546,,False,False,
