index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
90615,12.0,10.0,256.0,256.0,1024.0,4.0,20.0,3.0,-7376.68833024278,,,False,True,
166491,16.0,10.0,30.0,128.0,256.0,4.0,32.0,1.0,-3463.52953253763,,,False,False,
431255,72.0,50.0,10.0,224.0,256.0,1.0,8.0,4.0,-5959.48156303857,,,False,False,
219898,20.0,20.0,50.0,64.0,256.0,4.0,24.0,2.0,-2440.48974913673,,,False,False,
445697,72.0,50.0,50.0,64.0,256.0,1.0,16.0,3.0,-2774.7921646185,,,False,False,
254336,24.0,5.0,30.0,160.0,1024.0,1.0,12.0,2.0,-3752.35445539067,,,False,False,
423789,48.0,10.0,30.0,256.0,256.0,1.0,72.0,4.0,-2982.90614889871,,,False,False,
8930,8.0,5.0,10.0,224.0,1024.0,1.0,12.0,1.0,-3762.32595733493,,,False,False,
277853,24.0,50.0,30.0,256.0,256.0,1.0,24.0,1.0,-1173.19256555248,,,False,False,
473940,72.0,1.0,256.0,160.0,256.0,4.0,32.0,3.0,-2691.93753642148,,,False,True,
86009,12.0,50.0,256.0,256.0,1024.0,1.0,20.0,3.0,-5028.29195807709,,,False,False,
466260,72.0,1.0,256.0,160.0,256.0,4.0,24.0,3.0,-3260.89694993617,,675.0981511194313,False,True,0.07821076201560082
472399,72.0,2.0,256.0,160.0,256.0,3.0,32.0,2.0,-2766.54554052991,,543.2578116768786,False,True,0.08485620199470259
52079,8.0,50.0,30.0,256.0,256.0,4.0,48.0,4.0,-4095.06468284631,,1161.261616203199,False,False,0.3346937809674856
323957,32.0,50.0,50.0,256.0,256.0,1.0,16.0,1.0,-2065.30520042242,,1083.2143647073326,False,False,0.09047784237721537
1373,8.0,50.0,30.0,256.0,256.0,1.0,8.0,1.0,-1261.04879279735,,1104.5462675604904,False,False,0.21918353237435795
260968,24.0,20.0,30.0,256.0,256.0,5.0,12.0,3.0,-2092.7039781682,,1355.8796399946932,False,False,0.05526890293568809
490842,72.0,1.0,256.0,160.0,256.0,5.0,72.0,4.0,-5322.24183240082,,1024.027230248409,False,True,0.5149635369533441
16559,8.0,50.0,30.0,224.0,256.0,1.0,16.0,4.0,-1742.40826830067,,1086.681806991121,False,False,0.14102493936783084
70324,12.0,20.0,50.0,224.0,256.0,1.0,12.0,1.0,-1042.6637451826,,996.7269023533931,False,False,0.055495290290670636
226972,20.0,20.0,30.0,224.0,256.0,3.0,32.0,1.0,-2386.97475518511,,1476.401622025437,False,False,0.06340472435978052
31750,8.0,20.0,50.0,192.0,256.0,1.0,24.0,4.0,-1879.27727173462,,1290.8866038656543,False,False,0.1415290676385018
309954,32.0,1.0,50.0,224.0,256.0,2.0,8.0,4.0,-2321.67461559709,,1266.067711130518,False,False,0.16660781670480046
253109,24.0,50.0,50.0,224.0,256.0,5.0,8.0,1.0,-2043.52904404771,,1177.368474451075,False,False,0.16241791735444697
7157,8.0,50.0,50.0,192.0,256.0,5.0,8.0,1.0,-2551.81990935875,,1019.760925503851,False,False,0.11959589573100682
84311,12.0,50.0,10.0,256.0,256.0,5.0,16.0,4.0,-4216.88021015365,,1031.9659645558972,False,False,0.21883478583226607
16757,8.0,50.0,50.0,256.0,256.0,1.0,16.0,1.0,-1628.12596001574,,1306.6158348589595,False,False,0.2450190158579172
7342,8.0,20.0,30.0,224.0,256.0,5.0,8.0,4.0,-2419.89396951818,,1162.2910818140842,False,False,0.1360676920197145
7540,8.0,20.0,50.0,256.0,256.0,5.0,8.0,1.0,-1569.33133400885,,1069.7328989951293,False,False,0.16972145946046283
308212,32.0,20.0,50.0,192.0,256.0,1.0,8.0,1.0,-1028.14003178219,,1003.537479142421,False,False,0.7224811768991056
412660,48.0,20.0,50.0,192.0,256.0,4.0,32.0,1.0,-3819.28934217519,,1303.97555753481,False,False,0.12778674102334595
130032,16.0,1.0,50.0,192.0,256.0,5.0,8.0,1.0,-3232.03607485447,,1338.7809963844313,False,False,0.2005730193172482
312628,32.0,20.0,50.0,160.0,256.0,4.0,8.0,1.0,-3110.71632014178,,1067.9393572292051,False,False,0.29873261977684823
