index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
160622,16.0,5.0,10.0,160.0,1024.0,5.0,24.0,3.0,-15422.784934486,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
140517,16.0,10.0,50.0,128.0,1024.0,2.0,16.0,4.0,-5333.04568457026,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
113879,12.0,50.0,10.0,64.0,256.0,5.0,48.0,4.0,-7703.4765576726,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
171491,16.0,50.0,30.0,192.0,256.0,2.0,48.0,2.0,-1799.31527095013,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,True,
271462,24.0,20.0,50.0,192.0,1024.0,2.0,20.0,4.0,-4528.76018101569,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,True,
222343,20.0,2.0,10.0,224.0,256.0,5.0,24.0,2.0,-4303.32921612641,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
156940,16.0,20.0,256.0,64.0,256.0,3.0,24.0,1.0,-3059.60286224028,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
1076,8.0,5.0,10.0,192.0,1024.0,1.0,8.0,4.0,-7428.41646053471,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
167157,16.0,10.0,10.0,224.0,1024.0,4.0,32.0,4.0,-14048.6544981473,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
464689,72.0,2.0,50.0,160.0,256.0,3.0,24.0,1.0,-3521.97411416548,160622//140517//113879//171491//271462//222343//156940//1076//167157//464689//464401//173027//169949//169961//146194//86290//92434//140044//147742//209170//146193//140055//93969//216855//153872//155409//222999//469316//461637//446277//163101//438577//384824//224522//392499//377139//387909//15646//77086//269067//369477//377121//369472//394029//339741//215121//262749//247383//215499//262750//279646//208990//316509//331869//333406//285789//324183//316504//348765//371806//168//67766//278300//2021//249594//431346//285784//490182//430266//423959//282705,,False,False,
