index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
345,4.0,0.9,-2077496.0,,,False,False,
83,9.0,0.2,-9347751.0,,,False,False,
345,4.0,0.9,-2077496.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.7947609960233155
120,13.0,0.2,-8398923.0,,12943.199738957013,False,False,0.8103497162072368
369,6.0,0.7,-3952086.0,,3572.9342503360167,False,False,0.8803749883035723
215,19.0,0.2,-9311957.0,,5326.90326637911,False,False,0.9973091993270877
10,4.0,0.2,-8015384.0,,0.0,False,False,0.03369945397196078
20,5.0,0.2,-9436605.0,,0.0,False,False,0.06527121561820867
35,6.0,0.2,-9471234.0,,0.0,False,False,0.018714181182453667
40,7.0,0.2,-10276763.0,,0.0,False,False,0.026020423744527097
63,8.0,0.2,-9751200.0,,0.0,False,False,0.050135345625504604
84,10.0,0.2,-10254350.0,,0.0,False,False,0.03178701215149964
92,11.0,0.2,-10798579.0,,0.0,False,False,0.0989760117833702
115,12.0,0.2,-10371108.0,,0.0,False,False,0.07106648923694442
150,15.0,0.2,-7718760.0,,0.0,False,False,0.14717327544614617
173,16.0,0.2,-9021200.0,,0.0,False,False,0.06844863559447574
175,17.0,0.2,-9910167.0,,0.0,False,False,0.14637301269565428
213,18.0,0.2,-9415458.0,,0.0,False,False,0.046064054273163915
243,20.0,0.2,-9209900.0,,0.0,False,False,0.11292876964497575
249,21.0,0.2,-9138129.0,,0.0,False,False,0.17414103309690568
281,22.0,0.2,-8355358.0,,0.0,False,False,0.33710232586293787
289,23.0,0.2,-9440672.0,,0.0,False,False,0.1916346651230392
314,24.0,0.2,-8312232.0,,0.0,False,False,0.43153492332570415
329,3.0,0.9,-3937797.0,,0.0,False,False,0.21942371816033354
349,5.0,0.9,-2514650.0,,0.0,False,False,0.38075280584766735
359,6.0,0.9,-2607030.0,,0.0,False,False,0.9941366058265533
410,8.0,0.7,-4361248.0,,8.036897076383585e-13,False,False,0.7721223801016837
432,10.0,0.7,-3821980.0,,0.0,False,False,1.173908276646796
473,12.0,0.7,-5478492.0,,0.0,False,False,1.248474519056085
494,14.0,0.7,-4082512.0,,0.0,False,False,1.0245015266127195
625,26.0,0.7,-4426656.0,,168.09444317610306,False,True,0.02426062276004026
604,24.0,0.7,-4437600.0,,183.94002321555385,False,True,0.66163287478928
