index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
348,4.0,0.9,-3156020.0,,,False,False,
284,22.0,0.2,-8755978.0,,,False,False,
116,12.0,0.2,-10052952.0,,,False,False,
604,24.0,0.7,-4437600.0,,803.4066332035129,False,True,0.8075980314736435
625,26.0,0.7,-4426656.0,,1764.208410014554,False,True,0.9347298602464125
0,3.0,0.2,-6782883.0,,0.0,False,False,0.6151740622402446
583,22.0,0.7,-4142446.0,,743.8540242330916,False,True,0.9404326397850706
562,20.0,0.7,-4132180.0,,1016.5247810176688,False,False,0.6239718968802872
541,18.0,0.7,-5813136.0,,1160.9321214341542,False,False,0.4867533708443898
10,4.0,0.2,-8015384.0,,0.0,False,False,0.07046714179678282
20,5.0,0.2,-9436605.0,,0.0,False,False,0.062218021626957574
35,6.0,0.2,-9471234.0,,0.0,False,False,0.050064359936221665
40,7.0,0.2,-10276763.0,,0.0,False,False,0.027251993627405532
63,8.0,0.2,-9751200.0,,0.0,False,False,0.12747515572050103
65,9.0,0.2,-10237491.0,,0.0,False,False,0.07907434277347405
84,10.0,0.2,-10254350.0,,0.0,False,False,0.07110805682783047
92,11.0,0.2,-10798579.0,,0.0,False,False,0.002167186737551202
120,13.0,0.2,-8398923.0,,0.0,False,False,0.2262337442019901
150,15.0,0.2,-7718760.0,,0.0,False,False,0.1872432086607776
173,16.0,0.2,-9021200.0,,0.0,False,False,0.06338756421150536
175,17.0,0.2,-9910167.0,,0.0,False,False,0.17889315520526208
213,18.0,0.2,-9415458.0,,0.0,False,False,0.13732366192659856
215,19.0,0.2,-9311957.0,,0.0,False,False,0.1246869118502879
243,20.0,0.2,-9209900.0,,0.0,False,False,0.09646862615101916
249,21.0,0.2,-9138129.0,,0.0,False,False,0.054590022022302925
289,23.0,0.2,-9440672.0,,0.0,False,False,0.02288579297418595
314,24.0,0.2,-8312232.0,,0.0,False,False,0.24879878481132098
329,3.0,0.9,-3937797.0,,0.0,False,False,0.07934719302190081
349,5.0,0.9,-2514650.0,,0.0,False,False,0.9178221041421663
515,16.0,0.7,-4027792.0,,12.623728817515808,False,False,0.23578402214044353
359,6.0,0.9,-2607030.0,,0.0,False,False,0.6423108824262264
369,6.0,0.7,-3952086.0,,0.0,False,False,0.5295468953799473
410,8.0,0.7,-4361248.0,,0.0,False,False,0.3452232432629235
