index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
562,20.0,0.7,-4132180.0,,,False,False,
397,6.0,0.7,-4362618.0,,,False,False,
40,7.0,0.2,-10276763.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.39547132596496887
10,4.0,0.2,-8015384.0,,0.0,False,False,0.008042123781622805
20,5.0,0.2,-9436605.0,,0.0,False,False,0.05309639642532812
35,6.0,0.2,-9471234.0,,0.0,False,False,0.04253675777189635
63,8.0,0.2,-9751200.0,,0.0,False,False,0.1381660880864142
65,9.0,0.2,-10237491.0,,0.0,False,False,0.07715131747343411
84,10.0,0.2,-10254350.0,,0.0,False,False,0.10876438248143704
92,11.0,0.2,-10798579.0,,0.0,False,False,0.09290718494487563
115,12.0,0.2,-10371108.0,,0.0,False,False,0.21396734424254024
120,13.0,0.2,-8398923.0,,0.0,False,False,0.5679404806056049
432,10.0,0.7,-3821980.0,,0.4492223041208474,False,False,0.8230148183414334
473,12.0,0.7,-5478492.0,,9.312914093009299,False,False,0.8796326061616918
541,18.0,0.7,-5813136.0,,17.679995936346426,False,False,0.6969188239213999
515,16.0,0.7,-4027792.0,,22.913521348316905,False,False,0.4958261315764531
494,14.0,0.7,-4082512.0,,75.00220921577527,False,False,0.36116460304394105
150,15.0,0.2,-7718760.0,,0.0,False,False,0.4696647868102254
173,16.0,0.2,-9021200.0,,0.0,False,False,0.14688579927673603
175,17.0,0.2,-9910167.0,,0.0,False,False,0.050509506763854725
213,18.0,0.2,-9415458.0,,0.0,False,False,0.17073731597092243
215,19.0,0.2,-9311957.0,,0.0,False,False,0.2280641965522579
243,20.0,0.2,-9209900.0,,0.0,False,False,0.2845750921579013
249,21.0,0.2,-9138129.0,,0.0,False,False,0.33380287134537157
281,22.0,0.2,-8355358.0,,0.0,False,False,0.4974607844413834
289,23.0,0.2,-9440672.0,,0.0,False,False,0.32389727525512374
314,24.0,0.2,-8312232.0,,0.0,False,False,0.5625829290482111
329,3.0,0.9,-3937797.0,,0.0,False,False,0.07402125401158867
339,4.0,0.9,-2195600.0,,0.0,False,False,1.0259403227195016
349,5.0,0.9,-2514650.0,,0.0,False,False,0.551915836819166
359,6.0,0.9,-2607030.0,,0.0,False,False,0.36667531200298653
410,8.0,0.7,-4361248.0,,0.0,False,False,0.30439503379266697
