index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
90615,12.0,10.0,256.0,256.0,1024.0,4.0,20.0,3.0,-7376.68833024278,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,True,
166491,16.0,10.0,30.0,128.0,256.0,4.0,32.0,1.0,-3463.52953253763,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
431255,72.0,50.0,10.0,224.0,256.0,1.0,8.0,4.0,-5959.48156303857,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
219898,20.0,20.0,50.0,64.0,256.0,4.0,24.0,2.0,-2440.48974913673,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
445697,72.0,50.0,50.0,64.0,256.0,1.0,16.0,3.0,-2774.7921646185,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
254336,24.0,5.0,30.0,160.0,1024.0,1.0,12.0,2.0,-3752.35445539067,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
423789,48.0,10.0,30.0,256.0,256.0,1.0,72.0,4.0,-2982.90614889871,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
8930,8.0,5.0,10.0,224.0,1024.0,1.0,12.0,1.0,-3762.32595733493,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
277853,24.0,50.0,30.0,256.0,256.0,1.0,24.0,1.0,-1173.19256555248,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,False,
473940,72.0,1.0,256.0,160.0,256.0,4.0,32.0,3.0,-2691.93753642148,90615//166491//431255//219898//445697//254336//423789//8930//277853//473940//86009//470858//5//472404//280925//475476//279389//218362//447227//277859//218368//279401//445703//425313//156515//287075//226042//325475//287482//287488//287476//280931//285946//327017//279395//282467//273251//334697//334691//279802//333155//340835//328547//319337//164189//341248//164602//45911//345413//218361//156921//158463//226041//105//157//177//41720//297//72422//66282//185681//216831//40183//209151//216830//216826//215284//155386//222964//290147//93940,,False,True,
