index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
135,13.0,0.2,-7922278.0,,,False,False,
212,17.0,0.2,-9489655.0,,,False,False,
273,21.0,0.2,-9019668.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.7378484517889726
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.010043934444657574
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.03980713482654175
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.0414234327762831
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.01102220410755104
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.0611269867915815
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.009276064616481469
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.030453255347262804
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.10313970411018729
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.08109143215694378
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.110533228593196
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.0944857079199781
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.12796447766802427
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.06077901030982869
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.026948537462948837
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.3729456464537742
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.22743576579561794
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4759593707145617
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5950013064079054
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.6783199358788318
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.7832183316103116
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.12843433445084318
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.00960931494004378
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.9376143294722292
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.18584876155561494
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.3137489171329702
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1219105998396999
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.1735535901888166
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.15707341342605324
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6540673423874992
