index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
100,11.0,0.2,-10132144.0,,,False,False,
658,4.0,4.0,-1232208.0,,,False,False,
427,8.0,0.7,-4248224.0,,,False,False,
10,4.0,0.2,-8015384.0,,7461.159426289113,False,False,0.9104203688026862
150,15.0,0.2,-7718760.0,,5135.913777436278,False,False,0.6493823399092542
314,24.0,0.2,-8312232.0,,1680.5986758068211,False,False,0.9162829485415177
432,10.0,0.7,-3821980.0,,468.1120848706235,False,False,0.8164281694516851
0,3.0,0.2,-6782883.0,,0.0,False,False,0.04801214835964191
20,5.0,0.2,-9436605.0,,0.0,False,False,0.03676493309371452
35,6.0,0.2,-9471234.0,,0.0,False,False,0.04734185645296333
40,7.0,0.2,-10276763.0,,0.0,False,False,0.00036322459663950255
63,8.0,0.2,-9751200.0,,0.0,False,False,0.07445551556847492
65,9.0,0.2,-10237491.0,,0.0,False,False,0.006883989989812777
84,10.0,0.2,-10254350.0,,0.0,False,False,0.017902764097764513
115,12.0,0.2,-10371108.0,,0.0,False,False,0.10540848940485818
120,13.0,0.2,-8398923.0,,0.0,False,False,0.0698981329169587
173,16.0,0.2,-9021200.0,,0.0,False,False,0.1971211816482041
175,17.0,0.2,-9910167.0,,0.0,False,False,0.279341032060343
213,18.0,0.2,-9415458.0,,0.0,False,False,0.222382639977991
215,19.0,0.2,-9311957.0,,0.0,False,False,0.1893028713364481
243,20.0,0.2,-9209900.0,,0.0,False,False,0.13760264112469156
249,21.0,0.2,-9138129.0,,0.0,False,False,0.06747563101616035
281,22.0,0.2,-8355358.0,,0.0,False,False,0.10995447869158702
289,23.0,0.2,-9440672.0,,0.0,False,False,0.05407666548532003
329,3.0,0.9,-3937797.0,,0.0,False,False,0.40839421762205275
339,4.0,0.9,-2195600.0,,0.0,False,False,1.401256909653073
349,5.0,0.9,-2514650.0,,0.0,False,False,0.7269517379731172
359,6.0,0.9,-2607030.0,,0.0,False,False,0.2968758035057933
369,6.0,0.7,-3952086.0,,0.0,False,False,0.21960372496326605
473,12.0,0.7,-5478492.0,,0.0,False,False,1.6367894725175844
494,14.0,0.7,-4082512.0,,0.0,False,False,1.556464354311933
666,5.0,4.0,-1272145.0,,67.11130608281037,False,False,0.6751577245738009
676,6.0,4.0,-1409808.0,,189.491633388308,False,False,0.8926977258083291
