index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
326224,32.0,20.0,10.0,128.0,256.0,3.0,16.0,3.0,-3057.94520439179,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
446833,72.0,2.0,50.0,256.0,256.0,1.0,16.0,1.0,-3903.41179155436,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
33230,8.0,5.0,10.0,192.0,256.0,2.0,24.0,3.0,-2017.09322518497,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
342820,32.0,20.0,10.0,64.0,1024.0,4.0,24.0,1.0,-13464.0905833117,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
325522,32.0,20.0,256.0,256.0,256.0,2.0,16.0,2.0,-2429.20719038381,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,True,
272349,24.0,10.0,256.0,96.0,256.0,3.0,20.0,4.0,-1767.8600960747,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,True,
113734,12.0,20.0,50.0,32.0,256.0,5.0,48.0,4.0,-3995.28692898868,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
11264,8.0,5.0,30.0,96.0,1024.0,3.0,12.0,2.0,-5941.00156620502,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
317455,32.0,2.0,256.0,192.0,256.0,2.0,12.0,2.0,-2439.30663412633,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
234314,20.0,5.0,256.0,160.0,256.0,3.0,48.0,1.0,-4118.32201118737,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
370591,48.0,2.0,30.0,96.0,256.0,2.0,8.0,2.0,-2577.41541370808,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,,False,False,
61726,12.0,20.0,256.0,64.0,256.0,1.0,8.0,4.0,-1103.99423806215,326224//446833//33230//342820//325522//272349//113734//11264//317455//234314//370591//61726//64607//150//1516//44829//485280//484081//54244//178079//123166//1822//77086//77277//154074//92638//45021//61912//184794//199107//30815//47042//39382//176086//313822//350686//100842//288234//114660//42450//273485//368525//24045//254874//308734//345480//330143//16877//491331//423701//314669//178150//353664//484559//433303//432281//85506//486405//420947//405965//287326//236618//23134//81310//201886//318622//226461//66717//370271//141021//316126,565.3394569424592,False,False,0.300561667370586
