index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
383980,48.0,20.0,256.0,256.0,1024.0,5.0,12.0,1.0,-7168.73485139759,,,False,True,
275019,24.0,10.0,256.0,32.0,256.0,5.0,20.0,1.0,-3021.68334487985,,,False,False,
482864,72.0,5.0,256.0,96.0,1024.0,5.0,48.0,2.0,-14136.5403779068,,,False,True,
292741,24.0,2.0,30.0,160.0,1024.0,1.0,48.0,3.0,-5032.52649982082,,,False,False,
463118,72.0,5.0,10.0,160.0,256.0,2.0,24.0,3.0,-4182.26333206118,,,False,False,
144915,16.0,10.0,50.0,96.0,1024.0,5.0,16.0,1.0,-9511.84959452615,,,False,False,
212274,20.0,1.0,10.0,64.0,1024.0,4.0,20.0,4.0,-12524.2194053515,,,False,False,
98983,12.0,2.0,10.0,128.0,1024.0,5.0,24.0,2.0,-14209.9563614123,,,False,False,
339404,32.0,5.0,30.0,256.0,1024.0,1.0,24.0,4.0,-8668.79114933716,,,False,False,
220065,20.0,10.0,30.0,96.0,256.0,4.0,24.0,2.0,-2837.98169708123,,,False,False,
138178,16.0,20.0,30.0,256.0,1024.0,5.0,12.0,2.0,-7599.8627293315,,,False,False,
170914,16.0,20.0,30.0,96.0,256.0,2.0,48.0,2.0,-2418.58936329761,,510.59825194369864,False,False,0.038459915456583345
380914,48.0,20.0,256.0,256.0,1024.0,3.0,12.0,2.0,-6251.86997501342,,206.7021286863743,False,True,0.024325205567895473
133719,16.0,10.0,256.0,32.0,256.0,3.0,12.0,3.0,-1924.33350485476,,419.4053764977328,False,True,0.048852326065988626
24650,8.0,5.0,256.0,32.0,256.0,2.0,20.0,1.0,-2084.0481281599,,554.731741412928,False,True,0.032854933384417105
15436,8.0,20.0,256.0,32.0,256.0,1.0,16.0,1.0,-1739.6651560338,,633.5143645425704,False,True,0.05071358003634214
7953,8.0,10.0,256.0,64.0,256.0,1.0,12.0,2.0,-1788.49442072787,,534.8776755045096,False,False,0.01770587136478915
252190,24.0,20.0,256.0,64.0,256.0,5.0,8.0,4.0,-2721.95326839604,,547.0818812590435,False,False,0.05917600900757885
284764,24.0,20.0,30.0,128.0,256.0,1.0,32.0,1.0,-1633.14461820245,,572.9880825693322,False,False,0.1311811819118508
298574,24.0,5.0,10.0,128.0,256.0,5.0,48.0,3.0,-7017.09520623064,,727.703246791421,False,False,0.18122754191406348
323165,32.0,50.0,30.0,128.0,256.0,1.0,16.0,1.0,-2153.31439450624,,739.3853058301062,False,False,0.16218924553261044
292253,24.0,50.0,30.0,96.0,256.0,1.0,48.0,1.0,-1799.63751600293,,682.0842633110658,False,False,0.19345449529324538
246388,24.0,20.0,50.0,128.0,256.0,1.0,8.0,1.0,-1674.76265921492,,935.7482340171002,False,False,0.17478194080102993
407476,48.0,20.0,50.0,96.0,256.0,1.0,32.0,1.0,-2822.23912350829,,828.6127231988222,False,False,0.170861336746862
46709,8.0,50.0,50.0,128.0,256.0,1.0,48.0,1.0,-1817.35123032235,,985.7020087951333,False,False,0.16067849846331494
31115,8.0,50.0,10.0,96.0,256.0,1.0,24.0,2.0,-1946.23434968992,,600.3225944690914,False,False,0.21374803713922097
344710,32.0,20.0,50.0,128.0,256.0,5.0,24.0,4.0,-4024.12244789041,,800.767000084757,False,False,0.14590987307835832
35932,8.0,20.0,30.0,128.0,256.0,4.0,24.0,1.0,-2492.59780009455,,1457.304529232402,False,False,0.08220874285811895
310876,32.0,20.0,30.0,128.0,256.0,3.0,8.0,1.0,-2318.63162474162,,995.1146694819203,False,False,0.1293561839495697
407429,48.0,50.0,10.0,96.0,256.0,1.0,32.0,1.0,-2899.19111547609,,674.3486885245923,False,False,0.30164623931965956
232541,20.0,50.0,30.0,128.0,256.0,2.0,48.0,1.0,-2078.9917562122,,1085.2334930308307,False,False,0.08207996272008355
83381,12.0,50.0,50.0,96.0,256.0,5.0,16.0,1.0,-3524.38467567289,,900.5314734810524,False,False,0.1662279176783403
167621,16.0,50.0,10.0,64.0,256.0,5.0,32.0,1.0,-5415.40662166251,,580.1721116026106,False,False,0.19631763466641428
94277,12.0,50.0,10.0,128.0,256.0,2.0,24.0,1.0,-2233.21903611165,,556.3729317510158,False,False,0.16901400712063244
838,8.0,20.0,50.0,160.0,256.0,1.0,8.0,4.0,-994.109421235855,,641.166141738875,False,False,0.15886688301607219
57269,8.0,50.0,50.0,96.0,256.0,3.0,72.0,1.0,-4041.95008515621,,395.56133187793927,False,False,0.1726257128001174
839,8.0,50.0,50.0,160.0,256.0,1.0,8.0,4.0,-1307.7921674533,,613.3489747488816,False,False,0.16579162409641565
39233,8.0,50.0,50.0,160.0,256.0,1.0,32.0,3.0,-1477.14598242215,,455.2401812527241,False,False,0.24760311958493197
323543,32.0,50.0,10.0,192.0,256.0,1.0,16.0,4.0,-2654.25434839086,,388.4985308215694,False,False,0.2814576913671142
351221,32.0,50.0,50.0,192.0,256.0,4.0,32.0,1.0,-3255.58889178275,,404.1190914219093,False,False,0.05288022341991269
479476,72.0,20.0,50.0,64.0,256.0,3.0,48.0,1.0,-4665.80789690962,,390.33853254372343,False,False,0.16915013534138743
363618,32.0,1.0,50.0,192.0,1024.0,2.0,72.0,4.0,-7116.87965165716,,346.5374868024377,False,True,0.07945158361144146
440465,72.0,50.0,10.0,224.0,256.0,2.0,12.0,3.0,-5543.74292613718,,320.072709549471,False,False,0.27902035277578474
288028,24.0,20.0,30.0,160.0,256.0,3.0,32.0,1.0,-2365.97196201848,,348.1861220263399,False,False,0.020484134258005837
51148,8.0,20.0,256.0,96.0,256.0,4.0,48.0,1.0,-2612.11849735143,,307.12068530540796,False,True,0.1801187858517767
19095,8.0,10.0,256.0,128.0,256.0,3.0,16.0,3.0,-2134.75017377214,,328.11450221406903,False,True,0.009694348280888604
32909,8.0,50.0,256.0,128.0,256.0,2.0,24.0,1.0,-1463.69992244498,,369.53183204185524,False,True,0.023978317038840503
8141,8.0,50.0,256.0,96.0,256.0,1.0,12.0,1.0,-1544.96049932344,,454.1479888329407,False,True,0.02400012203310133
314015,32.0,50.0,256.0,128.0,256.0,5.0,8.0,4.0,-2681.43010157972,,455.30988508116593,False,False,0.0347347958796582
360077,32.0,50.0,256.0,128.0,256.0,5.0,48.0,1.0,-4847.33055541456,,362.7819342335787,False,False,0.06728505131617553
2393,8.0,50.0,256.0,160.0,256.0,2.0,8.0,3.0,-1632.57927903026,,392.61564072708927,False,True,0.019905136160826335
671,8.0,50.0,256.0,128.0,256.0,1.0,8.0,4.0,-1650.96355400919,,395.7479085350389,False,False,0.20896281786008802
45388,8.0,20.0,256.0,160.0,256.0,5.0,32.0,1.0,-3077.27121088172,,387.30817004408846,False,True,0.0407002066777301
40217,8.0,50.0,256.0,64.0,256.0,2.0,32.0,3.0,-2020.91875690811,,334.66906941057783,False,True,0.009554341849706742
30227,8.0,50.0,256.0,192.0,256.0,5.0,20.0,2.0,-3115.50756933065,,310.3301004228217,False,True,0.019710261017272558
59380,8.0,20.0,50.0,192.0,256.0,4.0,72.0,1.0,-5232.1867650994,,291.45005932494456,False,False,0.08466206457680728
54906,8.0,1.0,256.0,192.0,1024.0,1.0,72.0,4.0,-5241.92837519569,,271.33877968663955,False,True,0.06599916629979005
14284,8.0,20.0,256.0,96.0,256.0,5.0,12.0,1.0,-1978.76085266274,,268.69640108139674,False,True,0.17941349006771776
484709,72.0,50.0,10.0,160.0,1024.0,1.0,72.0,1.0,-16069.8707726773,,262.3433846575532,False,False,0.24340687505023803
485525,72.0,50.0,50.0,32.0,1024.0,2.0,72.0,1.0,-11928.4320196407,,307.0114856640291,False,False,0.14570333337049432
123053,16.0,50.0,256.0,32.0,1024.0,1.0,8.0,1.0,-2287.35349667925,,305.41632723412044,False,True,0.9462013962235165
1723,8.0,2.0,256.0,32.0,1024.0,2.0,8.0,4.0,-3796.38117825737,,369.49220748039806,False,False,0.07412238932016572
52415,8.0,50.0,256.0,32.0,1024.0,5.0,48.0,4.0,-16231.1856046841,,361.14975052629177,False,False,0.7440411914844652
370349,48.0,50.0,256.0,32.0,1024.0,2.0,8.0,1.0,-7752.57271911782,,603.5649085327772,False,False,0.13094106313185472
365,8.0,50.0,256.0,64.0,1024.0,1.0,8.0,1.0,-4638.75170220098,,461.35070151306485,False,False,0.17791405361342869
