index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
225,19.0,0.2,-9207875.0,,,False,False,
575,20.0,0.7,-4162620.0,,,False,False,
567,20.0,0.7,-4138360.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.25220765144098845
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.11027703854096081
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.013357442088442445
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.1071291489246433
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.003955505422512566
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.07761721468158723
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.012900661289763225
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.030083513772620536
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.09709217313881884
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.0636091651876913
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.13592740214353408
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.13201600322369308
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.07524584376939962
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.1453678658898861
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.03628230459179787
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.14698919575303812
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.2090145535351134
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.37539867916945785
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.22510269384732465
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.46940418228014863
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.6343188129764114
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3872458586321381
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6869129954641662
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.42642704414388977
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.45718066913566596
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.24301570303264997
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.18920594943390528
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.38513778411279875
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.5567579610922095
625,26.0,0.7,-4426656.0,,-0.0,False,True,1.222258987027245
