index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
63,8.0,0.2,-9751200.0,,,False,False,
269,21.0,0.2,-9590448.0,,,False,False,
606,24.0,0.7,-4515792.0,,,False,True,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.41164397766388483
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.003237685155898452
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.050130044426909215
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.025864820570141993
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.030561989195410224
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.017770279186632227
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.035959230258242526
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.10386674279441406
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.07085857760679352
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.12457384539688877
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.1008237054526967
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.10554373313427096
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.18125302993236508
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.09298536470518365
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.02632072431582217
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.05890074097519198
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.40625816037466556
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.24645720153315234
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.48807459438256784
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.6293664262346756
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3594933331855688
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6242698787898037
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.3195966516565607
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.4090768331545384
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.12533140930380768
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.04481976798938506
515,16.0,0.7,-4027792.0,,-0.0,False,False,1.2254580751435777
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.4478305018964212
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.7282842008784121
646,3.0,4.0,-1198095.0,,-0.0,False,False,35.531101483933924
