index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
416,8.0,0.7,-4129104.0,,,False,False,
521,16.0,0.7,-4120752.0,,,False,False,
432,10.0,0.7,-3821980.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.6215280314236273
494,14.0,0.7,-4082512.0,,1.6958340278367756e-06,False,False,0.427097280672188
10,4.0,0.2,-8015384.0,,0.0,False,False,0.054985357521731365
20,5.0,0.2,-9436605.0,,0.0,False,False,0.012751250733521891
35,6.0,0.2,-9471234.0,,0.0,False,False,0.13327484174621188
473,12.0,0.7,-5478492.0,,122.78123524871019,False,False,0.5518202890377911
40,7.0,0.2,-10276763.0,,0.0,False,False,0.0588318745444745
63,8.0,0.2,-9751200.0,,0.0,False,False,0.1544265386779017
65,9.0,0.2,-10237491.0,,0.0,False,False,0.07864512496687814
84,10.0,0.2,-10254350.0,,0.0,False,False,0.09463866233049817
92,11.0,0.2,-10798579.0,,0.0,False,False,0.06221917750868204
115,12.0,0.2,-10371108.0,,0.0,False,False,0.16314344606607528
120,13.0,0.2,-8398923.0,,0.0,False,False,0.4837207461784447
150,15.0,0.2,-7718760.0,,0.0,False,False,0.7089216083943538
173,16.0,0.2,-9021200.0,,0.0,False,False,0.2455904420866939
541,18.0,0.7,-5813136.0,,30.304178645461604,False,False,0.40150438992632326
175,17.0,0.2,-9910167.0,,0.0,False,False,0.17033143947799853
213,18.0,0.2,-9415458.0,,0.0,False,False,0.2972197524493161
215,19.0,0.2,-9311957.0,,0.0,False,False,0.34776353015983663
243,20.0,0.2,-9209900.0,,0.0,False,False,0.3935969368286264
249,21.0,0.2,-9138129.0,,0.0,False,False,0.42960495532803716
281,22.0,0.2,-8355358.0,,0.0,False,False,0.5867163147352816
562,20.0,0.7,-4132180.0,,2.5961191644191803,False,False,0.1363153751757791
289,23.0,0.2,-9440672.0,,0.0,False,False,0.39716572812002393
314,24.0,0.2,-8312232.0,,0.0,False,False,0.6420167681997838
329,3.0,0.9,-3937797.0,,0.0,False,False,0.013801898596174264
339,4.0,0.9,-2195600.0,,0.0,False,False,1.0920681639732164
349,5.0,0.9,-2514650.0,,0.0,False,False,0.5768550938298889
359,6.0,0.9,-2607030.0,,0.0,False,False,0.3796023194497942
369,6.0,0.7,-3952086.0,,0.0,False,False,0.4448488243117924
