index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
153,15.0,0.2,-8918550.0,,,False,False,
345,4.0,0.9,-2077496.0,,,False,False,
70,9.0,0.2,-10450224.0,,,False,False,
213,18.0,0.2,-9415458.0,,2227970.584908665,False,False,0.8345220535165369
359,6.0,0.9,-2607030.0,,1816331.4953441964,False,False,0.9738538041142191
249,21.0,0.2,-9138129.0,,539609.3244174011,False,False,0.8087630122479514
0,3.0,0.2,-6782883.0,,0.0,False,False,0.46045498601907003
10,4.0,0.2,-8015384.0,,0.0,False,False,0.0403006959112258
410,8.0,0.7,-4361248.0,,463372.94192643464,False,False,0.6641362638269547
432,10.0,0.7,-3821980.0,,691001.4449670101,False,False,0.9015397924827121
20,5.0,0.2,-9436605.0,,0.0,False,False,0.06352169731687171
35,6.0,0.2,-9471234.0,,0.0,False,False,0.04401187185069593
40,7.0,0.2,-10276763.0,,0.0,False,False,0.017522353650419393
63,8.0,0.2,-9751200.0,,0.0,False,False,0.11289757300082967
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.060011961162670976
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.016189827757904767
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.008267560946053878
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.21136703836517184
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.003560410697413369
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.11374143221408567
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.04194653187390073
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.00450805339805586
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.2403051387313615
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.09870549396488927
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.32044544988104356
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.21274033976065201
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.4005887973130678
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.29466214906364524
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.3096601008191597
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1262883645278818
515,16.0,0.7,-4027792.0,,-0.0,False,False,1.0015552862285877
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.6440023851730214
646,3.0,4.0,-1198095.0,,-0.0,False,False,35.60874270748383
