index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
381911,48.0,50.0,10.0,192.0,256.0,4.0,12.0,4.0,-6054.41183572916,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
265538,24.0,5.0,10.0,256.0,256.0,3.0,16.0,1.0,-1835.76101912527,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
137004,16.0,1.0,10.0,64.0,1024.0,5.0,12.0,3.0,-12083.4552745471,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
202347,20.0,10.0,256.0,192.0,1024.0,2.0,16.0,1.0,-4358.69503475008,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,True,
115617,12.0,10.0,30.0,96.0,256.0,1.0,72.0,2.0,-1569.93784225357,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
29546,8.0,5.0,256.0,64.0,1024.0,5.0,20.0,1.0,-6848.80558541472,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,True,
285237,24.0,10.0,10.0,192.0,1024.0,1.0,32.0,4.0,-8389.71650871148,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
284040,24.0,1.0,256.0,256.0,256.0,5.0,24.0,1.0,-2481.96779085492,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,True,
401190,48.0,1.0,10.0,64.0,1024.0,2.0,24.0,2.0,-13134.2443405779,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
327172,32.0,20.0,10.0,32.0,256.0,4.0,16.0,1.0,-3753.039374572,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
235345,20.0,2.0,50.0,64.0,1024.0,4.0,48.0,1.0,-12161.9363714098,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,,False,False,
284046,24.0,1.0,256.0,256.0,256.0,5.0,24.0,2.0,-2390.35608347226,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,295.3382529761164,False,True,0.02493017318118705
51546,8.0,1.0,256.0,160.0,256.0,4.0,48.0,4.0,-4080.79018033323,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,379.3371852945524,False,False,0.005911722493579937
431519,72.0,50.0,256.0,256.0,256.0,1.0,8.0,4.0,-2933.37244059066,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,392.6187606147745,False,False,0.06228015408033976
55122,8.0,1.0,10.0,256.0,256.0,1.0,72.0,4.0,-2697.55383929073,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,432.82019191737726,False,False,0.38461151521351566
437466,72.0,1.0,256.0,224.0,256.0,5.0,8.0,4.0,-4236.41566387242,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,218.74453331628698,False,False,0.38456879064287924
1439,8.0,50.0,256.0,256.0,256.0,1.0,8.0,4.0,-1724.64972093172,381911//265538//137004//202347//115617//29546//285237//284040//401190//327172//235345//284046//51546//431519//55122//437466//1439//53831//477570//431615//1410//90//54019//6239//53970//39042//483911//245//46534//54384//450//1344//55194//70//6197//48//244//375048//485261//61416//437165//53836//54221//422495//7152//54989//653//423071//374850//422490//361415//54611//38463//39809//24089//467807//38982//490457//53843//292505//423263//47478//47513//54222//484031//30784//46140//46344//38466//436679//39634,394.85300416304784,False,False,0.26508094516027886
