index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
490989,72.0,10.0,30.0,192.0,256.0,5.0,72.0,4.0,-10900.4922269118,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
326032,32.0,20.0,10.0,96.0,256.0,3.0,16.0,3.0,-3801.04001028826,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
325031,32.0,50.0,50.0,160.0,1024.0,2.0,16.0,4.0,-7574.73602872461,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
216642,20.0,1.0,50.0,32.0,256.0,2.0,24.0,4.0,-1777.7308011421,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
35290,8.0,20.0,50.0,256.0,1024.0,3.0,24.0,2.0,-8389.25776874326,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
280451,24.0,50.0,30.0,160.0,1024.0,3.0,24.0,2.0,-6815.1072566818,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
160837,16.0,2.0,30.0,192.0,1024.0,5.0,24.0,3.0,-14025.2747243632,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
259241,24.0,50.0,30.0,224.0,256.0,4.0,12.0,3.0,-2584.52877986851,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
151849,16.0,2.0,256.0,224.0,1024.0,4.0,20.0,1.0,-8653.39977645604,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,True,
280577,24.0,50.0,50.0,192.0,256.0,3.0,24.0,3.0,-3366.02242354715,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,False,
296426,24.0,5.0,256.0,256.0,1024.0,3.0,48.0,1.0,-7036.74518079004,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,,False,True,
162882,16.0,1.0,50.0,32.0,256.0,2.0,32.0,4.0,-2447.62671114487,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,126.59481392279872,False,False,0.11873705234780477
308780,32.0,5.0,30.0,32.0,256.0,2.0,8.0,4.0,-2686.39415664648,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,724.6211648164415,False,False,0.16131999315266615
184386,20.0,1.0,50.0,32.0,256.0,1.0,8.0,4.0,-1236.36222387127,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,525.749636323275,False,False,0.09121478281609949
250434,24.0,1.0,50.0,32.0,256.0,4.0,8.0,4.0,-3464.37852760443,490989//326032//325031//216642//35290//280451//160837//259241//151849//280577//296426//162882//308780//184386//250434//199731//276523//31943//39581//39791//9053//44357//145968//277871//108719//71//263//239//161543//354695//1541//15428//215100//28//337955//307463//36742//449//223175//262//155015//62087//2159//361019//361204//63621//361133//115211//62189//491447//30827//307755//116021//539//39071//281//384470//238367//309791//240667//437660//124506//244109//249690//408653//427080//194778//480264//122969//332255//108149,194.7580818968283,False,False,0.17960670141376311
