index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
8412,24.0,1.0,11.0,4.0,-143212.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,,False,False,
11992,44.0,1.0,4.0,12.0,-192840.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,,False,True,
14876,54.0,1.0,1.0,28.0,-311444.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,,False,True,
6808,44.0,1.0,4.0,10.0,-133990.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,6.923856175930528,False,True,0.1278466194804319
7360,44.0,2.0,5.0,8.0,-84328.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,60.34006296709664,False,True,0.07856374250275029
8266,44.0,1.0,3.0,5.0,-117850.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,549.8038864583979,False,False,0.7842242870628959
7889,34.0,1.0,8.0,6.0,-133020.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,105.86746216045321,False,False,0.2931673581104089
8488,44.0,3.0,6.0,4.0,-54624.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,72.95363371769533,False,True,0.6151217493781234
9334,44.0,3.0,7.0,1.0,-52187.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,192.49555350277615,False,False,0.9464837406435541
7137,54.0,3.0,1.0,9.0,-81342.0,8412//6232/11992//1435/14876/17180//6808/12568//7360/13120//8266//7889/13649//8488//9334//7137/12897//4256/10016//9263//9311//9406//9448//6281/12041//8525//8777//7408/13168//7966/13726//8741//8218//7948/13708//7984/13744//8002/13762//8489//7678/13438//7696/13456//7991/13751//8272//8219//8453//8183//8237//8201//8236//8254//8290//8560//8578//8543//8561//8867//7715/13475//9155//8866//8831//8579//9450//8542//8794//8291//8812//8813//8830//8848//8849//8873//9064//9082//9083//9100//9101,90.48528162743489,False,True,0.8304171779412574
