index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
145,13.0,0.2,-7815613.0,,,False,False,
569,20.0,0.7,-4198720.0,,,False,False,
514,14.0,0.7,-4049556.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.7287955914016219
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.0004644881421011706
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.059046087263391285
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.011307763553408222
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.04648401254950581
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.018363384935459026
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.05034404954778263
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.06846464730244338
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.13183383063570872
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.09259073186071815
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.21455248322065099
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.047018803824362014
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.09100081347312347
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.05800281282285146
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.13941559345293383
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.21639859532085212
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.28383149667603513
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.4610887063611859
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.30463493543810055
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.5572552435834818
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5423784131351055
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.357839476355577
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6800074098375275
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.4253093611064368
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.45725637787298645
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.24347866998461573
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.18739261596804044
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.3928953229893875
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.35029122287851266
625,26.0,0.7,-4426656.0,,-0.0,False,True,1.0367322954380076
