index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
376,6.0,0.7,-4315662.0,,,False,False,
381,6.0,0.7,-3857628.0,,,False,False,
68,9.0,0.2,-10105641.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.8150673338947374
10,4.0,0.2,-8015384.0,,0.0,False,False,0.036557335010115564
150,15.0,0.2,-7718760.0,,297.98675319093957,False,False,0.9372333306277737
410,8.0,0.7,-4361248.0,,10.677275277819371,False,False,0.9025529392325882
20,5.0,0.2,-9436605.0,,0.0,False,False,0.05543446140436749
35,6.0,0.2,-9471234.0,,0.0,False,False,0.036819506688543176
40,7.0,0.2,-10276763.0,,0.0,False,False,0.010588088045024877
63,8.0,0.2,-9751200.0,,0.0,False,False,0.06756692046832839
84,10.0,0.2,-10254350.0,,0.0,False,False,0.024933178663320846
92,11.0,0.2,-10798579.0,,0.0,False,False,0.09764589667369081
115,12.0,0.2,-10371108.0,,0.0,False,False,0.07587104472570115
120,13.0,0.2,-8398923.0,,0.0,False,False,0.10996141807136198
173,16.0,0.2,-9021200.0,,0.0,False,False,0.1586212252896699
175,17.0,0.2,-9910167.0,,0.0,False,False,0.16847134894127852
213,18.0,0.2,-9415458.0,,0.0,False,False,0.006899733941355667
215,19.0,0.2,-9311957.0,,0.0,False,False,0.06645636870636819
243,20.0,0.2,-9209900.0,,0.0,False,False,0.13211249459089258
249,21.0,0.2,-9138129.0,,0.0,False,False,0.18903780499575312
281,22.0,0.2,-8355358.0,,0.0,False,False,0.3494300458076358
289,23.0,0.2,-9440672.0,,0.0,False,False,0.199511720611947
314,24.0,0.2,-8312232.0,,0.0,False,False,0.4379747750936382
329,3.0,0.9,-3937797.0,,0.0,False,False,0.10764967306772658
339,4.0,0.9,-2195600.0,,0.0,False,False,0.9105980536553013
349,5.0,0.9,-2514650.0,,0.0,False,False,0.20112943971387606
359,6.0,0.9,-2607030.0,,0.0,False,False,0.3001130006351626
432,10.0,0.7,-3821980.0,,0.0,False,False,1.2670792198496876
473,12.0,0.7,-5478492.0,,0.0,False,False,1.3621323917137165
494,14.0,0.7,-4082512.0,,0.0,False,False,1.1897123955507647
625,26.0,0.7,-4426656.0,,98.57871496772145,False,True,0.5324817213616864
604,24.0,0.7,-4437600.0,,111.13911746928669,False,True,0.7613332641809064
