index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
322,24.0,1.0,15.0,31.0,-411277.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,,False,True,
16479,64.0,2.0,11.0,31.0,-246791.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,,False,True,
798,64.0,2.0,4.0,30.0,-221250.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,,False,True,
8576,64.0,3.0,1.0,4.0,-41524.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,2.786824696991062,False,True,0.271512012088914
6866,64.0,3.0,16.0,9.0,-102195.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,116.68960615198763,False,True,0.0170839482636162
9362,64.0,1.0,6.0,1.0,-110978.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,132.00784224432192,False,False,0.8994065252306649
7142,64.0,2.0,1.0,9.0,-89415.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,1756.0806301818561,False,True,0.5364854480118995
9423,54.0,3.0,2.0,1.0,-38134.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,193.6990641213087,False,False,0.9303511678741059
8001,54.0,3.0,1.0,6.0,-60036.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,680.1767070926971,False,True,0.2313138370542249
8884,44.0,3.0,16.0,2.0,-68978.0,322/14134/16438//384/14175/16479//798/14451/16755//8576//6866/12626//9362//7142/12902//9423//8001/13761//8884//7443/13203//8093/13853//7624/13384//8041/13801//8310//6779/12539//6115/11875//7426/13186//7302/13062//8236//6868/12628//8185//8238//8005/13765//8579//9157//2870/15833/18137//8868//6576/12336//8418//4275/10035//8163//1151//6294/12054//8489//5121/10881//7150/12910//8578//9067//7316/13076//4544/10304//1141/14680/16984//5717/11477//6435/12195//2024/15269/17573//8128/13888//4274/10034//6007/11767//7733/13493//5284/11044//2583//6001/11761//4962/10722//5123/10883//2609//5564/11324//4097/9857//583/14308/16612//3448/16218/18522//5410/11170//8796//286/14110/16414//5412/11172,133.8799802687549,False,False,0.6764964469455607
