index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
28201,8.0,2.0,256.0,96.0,1024.0,4.0,20.0,1.0,-6925.73805867489,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,True,
480014,72.0,5.0,10.0,160.0,256.0,3.0,48.0,3.0,-6181.30196304087,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
380214,48.0,1.0,50.0,160.0,256.0,3.0,12.0,2.0,-2891.47472512874,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
252687,24.0,10.0,10.0,160.0,256.0,5.0,8.0,3.0,-4226.6014887666,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
196591,20.0,2.0,256.0,256.0,1024.0,3.0,12.0,2.0,-2839.70622868182,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,True,
291880,24.0,20.0,30.0,32.0,256.0,1.0,48.0,3.0,-1908.71113658211,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
330909,32.0,10.0,256.0,128.0,256.0,1.0,20.0,4.0,-1934.54405746435,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
476389,72.0,2.0,30.0,64.0,256.0,1.0,48.0,3.0,-2685.70305162149,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
1115,8.0,50.0,50.0,192.0,1024.0,1.0,8.0,2.0,-3489.14799739326,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
390767,48.0,50.0,30.0,128.0,256.0,5.0,16.0,4.0,-3578.47770104127,28201//480014//380214//252687//196591//291880//330909//476389//1115//390767//372192//211664//60239//210128//306701//314184//112414//53658//184582//61439//185927//434711//174239//490824//44807//368706//7373//46128//313319//454541//462//373050//6186//353730//479//1415//55169//469877//1031//2946//430559//246982//45909//376182//1205//371789//424002//436122//487098//490079//13500//4697//50165//311303//4494//485274//2207//395197//309197//42132//401364//227201//393300//55925//337985//361586//64990//486768//3359//368525//434189,,False,False,
