index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
559,18.0,0.7,-4135248.0,,,False,False,
639,26.0,0.7,-4405440.0,,,False,True,
148,13.0,0.2,-7727499.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.7119248407657623
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.016975168430621343
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.03500967197992159
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.043336897493476904
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.011041001329489335
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.05418634962681938
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.02233312120235621
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.05552155787877106
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.13946341955743907
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.12620040061251386
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.033380688758717636
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.23311082875426278
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.27189445993678785
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.1529652243729902
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.07737677487585728
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.004610527329663838
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.08751869185285942
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.2723140880576889
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.16838797392348653
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.42809592482848524
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.6364756822267181
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3875103666449686
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6771248549669376
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.40001893976575836
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.4392193254987981
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.20091110097489254
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.09614735375769379
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.4888803811661998
562,20.0,0.7,-4132180.0,,-0.0,False,False,1.0420692348920144
646,3.0,4.0,-1198095.0,,-0.0,False,False,35.66358693972612
