index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
1886,44.0,1.0,8.0,26.0,-320710.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,,False,True,
15864,54.0,3.0,14.0,22.0,-174570.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,,False,True,
10571,34.0,1.0,3.0,17.0,-216529.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,,False,True,
0,64.0,3.0,16.0,32.0,-274336.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.2767848694416574,False,True,0.1400001289255331
8288,64.0,3.0,1.0,5.0,-49665.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.9980870022762763,False,True,0.1801647300197652
5120,64.0,3.0,1.0,16.0,-97904.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.9999912248153182,False,True,1.248844327020136
8000,64.0,3.0,1.0,6.0,-53340.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.9742188564773809,False,True,0.060304298719656944
8414,64.0,3.0,10.0,4.0,-64640.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.9235526146025188,False,True,0.30209095584278983
8847,54.0,3.0,2.0,3.0,-46284.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.990890924832845,False,True,0.018189038375765253
8601,54.0,2.0,16.0,3.0,-95832.0,1886/15177/17481//2917/15864/18168//4811/10571//0/1//8288//5120/10880//8000/13760//8414//8847//8601//8593//9448//6883/12643//8867//8868//6002/11762//9170//8393//5//7713/13473//9290//7587/13347//6864/12624//8218//8578//6856/12616//8514//7028/12788//6586/12346//6297/12057//2286/15443/17747//7721/13481//5899/11659//3569/3811/9571//5148/10908//867//285//7643/13403//6418/12178//5435/11195//5055/10815//6456/12216//7717/13477//7986/13746//7921/13681//3552/3794/9554//8504//8487//4006/9766//4/13922/16226//234/14075/16379//223/14068/16372//4285/10045//13/13928/16232//2956/15890/18194//7540/13300//6419/12179//7441/13201//5211/10971//7254/13014//2833/15808/18112//4061/9821//3456/9458,0.8930556754429265,False,False,0.5357925246277594
