index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
385,6.0,0.7,-3908610.0,,,False,False,
195,17.0,0.2,-9542678.0,,,False,False,
203,17.0,0.2,-9108838.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.7070101893425272
410,8.0,0.7,-4361248.0,,362.26265769226535,False,False,0.9283746923492711
289,23.0,0.2,-9440672.0,,125.13697692452605,False,False,0.9644011269558604
10,4.0,0.2,-8015384.0,,0.0,False,False,0.00024138729842373527
20,5.0,0.2,-9436605.0,,0.0,False,False,0.02599379241191593
35,6.0,0.2,-9471234.0,,0.0,False,False,0.07421370315599403
40,7.0,0.2,-10276763.0,,0.0,False,False,0.03369613729853007
63,8.0,0.2,-9751200.0,,0.0,False,False,0.11971193617161006
65,9.0,0.2,-10237491.0,,0.0,False,False,0.05236598960883727
84,10.0,0.2,-10254350.0,,0.0,False,False,0.03259893826920187
92,11.0,0.2,-10798579.0,,0.0,False,False,0.044961496911515755
115,12.0,0.2,-10371108.0,,0.0,False,False,0.024033784959297
120,13.0,0.2,-8398923.0,,0.0,False,False,0.16991813353393445
150,15.0,0.2,-7718760.0,,0.0,False,False,0.14565820576847438
173,16.0,0.2,-9021200.0,,0.0,False,False,0.07498428369295095
213,18.0,0.2,-9415458.0,,0.0,False,False,0.14371774198754467
215,19.0,0.2,-9311957.0,,0.0,False,False,0.10659227134357065
243,20.0,0.2,-9209900.0,,0.0,False,False,0.048477215806871934
249,21.0,0.2,-9138129.0,,0.0,False,False,0.02687292049304123
281,22.0,0.2,-8355358.0,,0.0,False,False,0.21231083809246212
314,24.0,0.2,-8312232.0,,0.0,False,False,0.4447338582955014
329,3.0,0.9,-3937797.0,,0.0,False,False,0.16094318759018533
339,4.0,0.9,-2195600.0,,0.0,False,False,0.9587796693681963
349,5.0,0.9,-2514650.0,,0.0,False,False,0.21719564974759092
359,6.0,0.9,-2607030.0,,0.0,False,False,0.2903535743596176
432,10.0,0.7,-3821980.0,,0.0,False,False,1.2350781942472977
473,12.0,0.7,-5478492.0,,0.0,False,False,1.3168568760217199
494,14.0,0.7,-4082512.0,,0.0,False,False,1.1291922915187895
625,26.0,0.7,-4426656.0,,54.08773356630593,False,True,0.49181366489089606
604,24.0,0.7,-4437600.0,,66.52475141162421,False,True,0.7473182516253547
