index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
628,26.0,0.7,-4446390.0,,,False,True,
625,26.0,0.7,-4426656.0,,,False,True,
75,9.0,0.2,-8326467.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.5503762564251361
604,24.0,0.7,-4437600.0,,38.138375850863284,False,True,0.3087907853968952
10,4.0,0.2,-8015384.0,,0.0,False,False,0.0007914299759697842
20,5.0,0.2,-9436605.0,,0.0,False,False,0.05936324438741997
35,6.0,0.2,-9471234.0,,0.0,False,False,0.0029732064371630527
40,7.0,0.2,-10276763.0,,0.0,False,False,0.06759001489928837
150,15.0,0.2,-7718760.0,,54.5252444613201,False,False,0.9765982907489656
583,22.0,0.7,-4142446.0,,64.04789787686553,False,True,0.7090947092218962
562,20.0,0.7,-4132180.0,,249.50410164517973,False,False,0.14797192464675962
215,19.0,0.2,-9311957.0,,100.22044607507526,False,False,0.6533045171088305
63,8.0,0.2,-9751200.0,,0.0,False,False,0.06721990226933187
541,18.0,0.7,-5813136.0,,7.781237856590134e-08,False,False,0.3964081518909726
84,10.0,0.2,-10254350.0,,0.0,False,False,0.0025016803210266667
92,11.0,0.2,-10798579.0,,0.0,False,False,0.074632996917489
115,12.0,0.2,-10371108.0,,0.0,False,False,0.06084074357342312
120,13.0,0.2,-8398923.0,,0.0,False,False,0.11979623931022516
173,16.0,0.2,-9021200.0,,0.0,False,False,0.13216110274807247
175,17.0,0.2,-9910167.0,,0.0,False,False,0.2221056674872779
213,18.0,0.2,-9415458.0,,0.0,False,False,0.15243622132868512
243,20.0,0.2,-9209900.0,,0.0,False,False,0.07351947222378143
249,21.0,0.2,-9138129.0,,0.0,False,False,0.0070308996595416715
281,22.0,0.2,-8355358.0,,0.0,False,False,0.1869986417289439
289,23.0,0.2,-9440672.0,,0.0,False,False,0.10166744089333235
314,24.0,0.2,-8312232.0,,0.0,False,False,0.3598566145580153
329,3.0,0.9,-3937797.0,,0.0,False,False,0.6699084970107403
339,4.0,0.9,-2195600.0,,0.0,False,False,1.426472384124725
349,5.0,0.9,-2514650.0,,0.0,False,False,0.7322211660950304
515,16.0,0.7,-4027792.0,,22.04543426589378,False,False,0.32797617857937206
359,6.0,0.9,-2607030.0,,0.0,False,False,0.503058874444292
369,6.0,0.7,-3952086.0,,0.0,False,False,0.4733446011092548
