index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
400,6.0,0.7,-3919806.0,,,False,False,
605,24.0,0.7,-4408536.0,,,False,True,
103,11.0,0.2,-10164495.0,,,False,False,
625,26.0,0.7,-4426656.0,,5131.454253125352,False,True,0.35262369963934476
0,3.0,0.2,-6782883.0,,0.0,False,False,0.6003596622157673
10,4.0,0.2,-8015384.0,,0.0,False,False,0.04610979650149696
20,5.0,0.2,-9436605.0,,0.0,False,False,0.08260295589504528
35,6.0,0.2,-9471234.0,,0.0,False,False,0.0015408162334563736
40,7.0,0.2,-10276763.0,,0.0,False,False,0.03994995453476707
63,8.0,0.2,-9751200.0,,0.0,False,False,0.05143286046407201
65,9.0,0.2,-10237491.0,,0.0,False,False,0.01120404082703065
84,10.0,0.2,-10254350.0,,0.0,False,False,0.02865035298319839
115,12.0,0.2,-10371108.0,,0.0,False,False,0.08375559972265333
120,13.0,0.2,-8398923.0,,0.0,False,False,0.3799233915653846
150,15.0,0.2,-7718760.0,,0.0,False,False,0.5835736834782219
432,10.0,0.7,-3821980.0,,2.910438383041841,False,False,0.7517188118498884
473,12.0,0.7,-5478492.0,,22.261598778215017,False,False,0.9385802425796445
494,14.0,0.7,-4082512.0,,31.923373276181884,False,False,0.7965731475149352
583,22.0,0.7,-4142446.0,,86.8615591254715,False,True,0.9379791238899129
562,20.0,0.7,-4132180.0,,172.43771935570075,False,False,0.9534094965998472
541,18.0,0.7,-5813136.0,,289.79081347970657,False,False,0.8265700178060784
515,16.0,0.7,-4027792.0,,268.45166336812747,False,False,0.3557588360912006
173,16.0,0.2,-9021200.0,,0.0,False,False,0.07824363350720306
175,17.0,0.2,-9910167.0,,0.0,False,False,0.16718587168342233
213,18.0,0.2,-9415458.0,,0.0,False,False,0.08385728829191719
215,19.0,0.2,-9311957.0,,0.0,False,False,0.042001164649063984
243,20.0,0.2,-9209900.0,,0.0,False,False,0.009372804645842853
249,21.0,0.2,-9138129.0,,0.0,False,False,0.06638283911995978
281,22.0,0.2,-8355358.0,,0.0,False,False,0.2276460082882218
289,23.0,0.2,-9440672.0,,0.0,False,False,0.12078644587184036
314,24.0,0.2,-8312232.0,,0.0,False,False,0.3612330775796797
329,3.0,0.9,-3937797.0,,0.0,False,False,0.09300348142631319
339,4.0,0.9,-2195600.0,,0.0,False,False,1.0145997207415502
