index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
51,7.0,0.2,-9844821.0,,,False,False,
4,3.0,0.2,-6863778.0,,,False,False,
325,24.0,0.2,-8609712.0,,,False,False,
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.016137877732911032
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.04082767100127047
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.03491613891344191
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.028588315223931467
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.055605723034790236
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.07009105649495775
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.13544759451805854
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.1034153634770375
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.08072815543672442
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.013121474980207012
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.1928145114483329
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.2750188243915314
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.21703002435927038
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.1828381717504253
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.12981962915746664
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.058337294012287745
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.12119280394116183
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.0647770910983814
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5942738597568065
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.678767507766098
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.7817894405208414
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.12844732207836254
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.009787917103047182
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.9353748537045683
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.1859478148775768
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.3118733384984775
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1184037594085925
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.1674872144213857
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.1704015053977199
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6638767875258152
