index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
62,7.0,0.2,-9466863.0,,,False,False,
349,5.0,0.9,-2514650.0,,,False,False,
434,10.0,0.7,-5261790.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.46619769184344567
10,4.0,0.2,-8015384.0,,0.0,False,False,0.07955195486145142
20,5.0,0.2,-9436605.0,,0.0,False,False,0.11496542422870146
35,6.0,0.2,-9471234.0,,0.0,False,False,0.012855589042967309
63,8.0,0.2,-9751200.0,,0.0,False,False,0.2693627868991149
65,9.0,0.2,-10237491.0,,0.0,False,False,0.2514585327247535
84,10.0,0.2,-10254350.0,,0.0,False,False,0.266384889591852
92,11.0,0.2,-10798579.0,,0.0,False,False,0.15808117507309577
115,12.0,0.2,-10371108.0,,0.0,False,False,0.194904267841616
541,18.0,0.7,-5813136.0,,0.8318875191997503,False,False,0.39034049789774417
515,16.0,0.7,-4027792.0,,1.7621319917357194,False,False,0.30521525718423775
494,14.0,0.7,-4082512.0,,13.536045689746127,False,False,0.4648679039945428
120,13.0,0.2,-8398923.0,,0.0,False,False,0.4158235160529403
150,15.0,0.2,-7718760.0,,0.0,False,False,0.5428787676171034
173,16.0,0.2,-9021200.0,,0.0,False,False,0.14897218085971958
175,17.0,0.2,-9910167.0,,0.0,False,False,0.03756318742101031
213,18.0,0.2,-9415458.0,,0.0,False,False,0.15255966442759936
215,19.0,0.2,-9311957.0,,0.0,False,False,0.19777990646366347
243,20.0,0.2,-9209900.0,,0.0,False,False,0.2422311085508522
249,21.0,0.2,-9138129.0,,0.0,False,False,0.28106724396201754
281,22.0,0.2,-8355358.0,,0.0,False,False,0.4317687826384488
289,23.0,0.2,-9440672.0,,0.0,False,False,0.2594101100825295
314,24.0,0.2,-8312232.0,,0.0,False,False,0.489271694992174
562,20.0,0.7,-4132180.0,,0.1548916299563381,False,False,0.016675353402717214
329,3.0,0.9,-3937797.0,,0.0,False,False,0.18136496474542843
339,4.0,0.9,-2195600.0,,0.0,False,False,0.884125063357531
359,6.0,0.9,-2607030.0,,0.0,False,False,0.46096002882393194
369,6.0,0.7,-3952086.0,,0.0,False,False,0.4720057502386131
410,8.0,0.7,-4361248.0,,0.0,False,False,0.29827322106596993
473,12.0,0.7,-5478492.0,,0.0,False,False,0.22343809123079436
