index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
20,5.0,0.2,-9436605.0,,,False,False,
68,9.0,0.2,-10105641.0,,,False,False,
195,17.0,0.2,-9542678.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.01531196547633468
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.021953351050376792
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.04055546943265299
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.01270211759184248
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.06251512473036094
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.026767425824627742
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.09040797271407668
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.05377771738657987
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.15543694332412783
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.18343283564437585
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.03682971828549639
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.01866808414550509
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.06803287334798394
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.14381753906223385
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.20852920948675163
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.3770875150198829
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.22806263217537615
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4739965296673037
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5932313512632813
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.6814249109274264
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.7764093172652702
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.12892890822888284
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.009182384897676461
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.9338453254130699
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.1851545522191767
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.3133457112718159
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1235876210566937
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.180926331509289
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.13512759872562233
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6359072144815155
