index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
100,2.0,4.0,2.0,6.0,4.0,-0.453569444,,,False,True,
205,4.0,2.0,2.0,2.0,2.0,-0.561025153,,,False,False,
54,4.0,2.0,4.0,4.0,4.0,-0.355211889,,,False,True,
198,2.0,2.0,2.0,4.0,2.0,-0.54725,,,False,False,
247,2.0,2.0,4.0,2.0,4.0,-1.706057556,,,False,False,
272,4.0,4.0,4.0,8.0,2.0,-0.842475736,,,False,False,
34,4.0,4.0,2.0,6.0,4.0,-0.328441333,,,False,True,
155,2.0,4.0,4.0,4.0,2.0,-0.489930597,,,False,True,
253,2.0,2.0,4.0,2.0,6.0,-1.661791667,,,False,False,
65,4.0,2.0,4.0,8.0,6.0,-0.352691847,,0.5549652459578274,False,True,1.1641891080114588
5,4.0,4.0,4.0,6.0,6.0,-0.289680556,,0.5275343152874863,False,True,1.003992172045305
55,4.0,2.0,2.0,6.0,6.0,-0.347265153,,0.47237494870370417,False,True,0.8364313746379366
31,4.0,2.0,4.0,6.0,6.0,-0.327348181,,0.23819645410834675,False,True,0.5572145904739475
32,4.0,4.0,2.0,4.0,6.0,-0.345415417,,0.24069961579140373,False,True,0.9300571700331552
129,4.0,4.0,4.0,4.0,2.0,-0.469290486,,0.19663704486766395,False,True,0.2320323141646298
44,4.0,2.0,4.0,6.0,4.0,-0.349742236,,0.1603974364510575,False,True,0.13403802887259392
104,4.0,2.0,2.0,6.0,2.0,-0.445360833,,0.11179637985551746,False,True,0.050769506265275786
20,4.0,4.0,2.0,4.0,4.0,-0.320928667,,0.11058772011788734,False,True,0.02234515914397689
13,4.0,4.0,2.0,8.0,6.0,-0.298934014,,0.085819916068432,False,True,0.39738374268602855
