index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
28,5.0,0.2,-7701590.0,,,False,False,
147,13.0,0.2,-10111270.0,,,False,False,
694,3.0,9.0,-714264.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.2807549236509904
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.05775976862250583
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.08555653124026166
40,7.0,0.2,-10276763.0,,0.0,False,False,0.08764653720390478
676,6.0,4.0,-1409808.0,,267752.6409961032,False,False,0.24728864590064334
63,8.0,0.2,-9751200.0,,0.0,False,False,0.023939857664072226
65,9.0,0.2,-10237491.0,,0.0,False,False,0.02720024178658109
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.021485104847620996
92,11.0,0.2,-10798579.0,,0.0,False,False,0.067338896460307
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.006164215911721086
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.47569237112798674
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.04122393747257293
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.10928675526382114
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.027072798527862065
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.08092965470386249
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.13156224592382867
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.17648154215209585
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.3252383438371362
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.1705687673171944
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.3984060946637818
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5061826277082923
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.71117110634734
666,5.0,4.0,-1272145.0,,2050861.4902032493,False,False,0.9715633620651376
656,4.0,4.0,-1247004.0,,919996.0678351624,False,False,0.8541657792589727
646,3.0,4.0,-1198095.0,,1531125.2980233915,False,False,0.5213122657362678
349,5.0,0.9,-2514650.0,,0.0,False,False,1.468683894076257
359,6.0,0.9,-2607030.0,,-0.0,False,False,1.493642246138414
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.7211629104791881
410,8.0,0.7,-4361248.0,,0.0,False,False,0.6781950685030372
432,10.0,0.7,-3821980.0,,0.0,False,False,0.8728108885094437
