index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
417269,48.0,50.0,50.0,192.0,256.0,2.0,48.0,1.0,-3095.94725900189,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
486165,72.0,10.0,10.0,160.0,256.0,2.0,72.0,4.0,-6411.6776815917,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
386906,48.0,5.0,30.0,256.0,256.0,2.0,16.0,1.0,-3412.5018990051,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
224841,20.0,10.0,10.0,128.0,256.0,2.0,32.0,2.0,-2931.21975979585,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
84838,12.0,20.0,50.0,64.0,1024.0,1.0,20.0,4.0,-3489.31652248914,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
201996,20.0,1.0,10.0,160.0,256.0,2.0,16.0,3.0,-2110.78574087694,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
67312,12.0,20.0,10.0,224.0,1024.0,4.0,8.0,3.0,-16531.4263675418,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
184338,20.0,1.0,10.0,32.0,256.0,1.0,8.0,4.0,-2471.19630655447,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
71109,12.0,10.0,50.0,96.0,256.0,2.0,12.0,4.0,-1585.39818946915,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
287929,24.0,2.0,30.0,128.0,1024.0,3.0,32.0,1.0,-8089.51363629089,417269//486165//386906//224841//84838//201996//67312//184338//71109//287929//31916//6965//74163//215493//130989//622//184962//431//215//246023//369047//238//46319//53828//38471//422471//38495//6216//54047//461//4799//38877//391967//485165//484007//54604//369481//484488//60557//53834//362184//47112//59999//21791//54024//475853//52247//60456//55152//485255//6989//483912//54792//98//169800//353352//116621//38663//490032//38279//170376//485256//39628//46348//4703//24023//8328//66//456//38879//54408,,False,False,
