index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
10,4.0,0.2,-8015384.0,,,False,False,
620,24.0,0.7,-4534464.0,,,False,True,
344,4.0,0.9,-3794364.0,,,False,False,
583,22.0,0.7,-4142446.0,,284.6920538170865,False,True,0.5603437272939901
562,20.0,0.7,-4132180.0,,256.4069264798811,False,False,0.10132640832339354
0,3.0,0.2,-6782883.0,,0.0,False,False,0.13961733600077986
541,18.0,0.7,-5813136.0,,76.35115764936513,False,False,0.4355112348898982
20,5.0,0.2,-9436605.0,,0.0,False,False,0.13517058647076383
35,6.0,0.2,-9471234.0,,0.0,False,False,0.26168170455794926
40,7.0,0.2,-10276763.0,,0.0,False,False,0.16400024003107197
63,8.0,0.2,-9751200.0,,0.0,False,False,0.23092720132974073
65,9.0,0.2,-10237491.0,,0.0,False,False,0.11119215253311643
84,10.0,0.2,-10254350.0,,0.0,False,False,0.07316575306935219
92,11.0,0.2,-10798579.0,,0.0,False,False,0.016620918905487194
115,12.0,0.2,-10371108.0,,0.0,False,False,0.013016522216063716
120,13.0,0.2,-8398923.0,,0.0,False,False,0.21655559060314564
150,15.0,0.2,-7718760.0,,0.0,False,False,0.13551056433487937
173,16.0,0.2,-9021200.0,,0.0,False,False,0.1348932223525616
175,17.0,0.2,-9910167.0,,0.0,False,False,0.2081687567959664
213,18.0,0.2,-9415458.0,,0.0,False,False,0.10481364933658302
215,19.0,0.2,-9311957.0,,0.0,False,False,0.04969780527330185
243,20.0,0.2,-9209900.0,,0.0,False,False,0.01082918251417441
249,21.0,0.2,-9138129.0,,0.0,False,False,0.07144919718324598
281,22.0,0.2,-8355358.0,,0.0,False,False,0.23092174663169615
289,23.0,0.2,-9440672.0,,0.0,False,False,0.11028058424868259
314,24.0,0.2,-8312232.0,,0.0,False,False,0.34461986032014336
329,3.0,0.9,-3937797.0,,0.0,False,False,0.016281568490820915
349,5.0,0.9,-2514650.0,,0.0,False,False,1.0301083859054754
359,6.0,0.9,-2607030.0,,0.0,False,False,0.7102467294963315
515,16.0,0.7,-4027792.0,,22.439306837945228,False,False,0.29663099376427926
369,6.0,0.7,-3952086.0,,0.0,False,False,0.5590905331637829
410,8.0,0.7,-4361248.0,,0.0,False,False,0.36233728887984146
432,10.0,0.7,-3821980.0,,0.0,False,False,0.3506084356973621
