index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
227,19.0,0.2,-9326910.0,,,False,False,
93,11.0,0.2,-10440023.0,,,False,False,
647,3.0,4.0,-1206246.0,,,False,False,
676,6.0,4.0,-1409808.0,,20982.570082892646,False,False,0.4456083972681471
314,24.0,0.2,-8312232.0,,2018.4552000233411,False,False,0.8197678337860507
0,3.0,0.2,-6782883.0,,0.0,False,False,0.32896545985979886
10,4.0,0.2,-8015384.0,,0.0,False,False,0.02057592450887682
20,5.0,0.2,-9436605.0,,0.0,False,False,0.018056001754351632
35,6.0,0.2,-9471234.0,,0.0,False,False,0.07498228820081142
40,7.0,0.2,-10276763.0,,0.0,False,False,0.03225719877840209
63,8.0,0.2,-9751200.0,,0.0,False,False,0.11444077708680613
65,9.0,0.2,-10237491.0,,0.0,False,False,0.045649656927320856
84,10.0,0.2,-10254350.0,,0.0,False,False,0.021996113503595857
115,12.0,0.2,-10371108.0,,0.0,False,False,0.05677721256304839
120,13.0,0.2,-8398923.0,,0.0,False,False,0.12881772716113798
150,15.0,0.2,-7718760.0,,0.0,False,False,0.0751339325597194
173,16.0,0.2,-9021200.0,,0.0,False,False,0.14218323934484492
175,17.0,0.2,-9910167.0,,0.0,False,False,0.23666005231224913
213,18.0,0.2,-9415458.0,,0.0,False,False,0.18708049111880037
243,20.0,0.2,-9209900.0,,0.0,False,False,0.1408048956432174
249,21.0,0.2,-9138129.0,,0.0,False,False,0.07213777563482196
281,22.0,0.2,-8355358.0,,0.0,False,False,0.10359476944431711
289,23.0,0.2,-9440672.0,,0.0,False,False,0.04774333051424666
329,3.0,0.9,-3937797.0,,0.0,False,False,0.625167519104889
339,4.0,0.9,-2195600.0,,0.0,False,False,1.6981630952648024
625,26.0,0.7,-4426656.0,,22.373276409453688,False,True,0.755056009029192
604,24.0,0.7,-4437600.0,,2.9378804547066324e-17,False,True,0.6557659389644588
583,22.0,0.7,-4142446.0,,1.0940062067127788e-12,False,True,0.6439385067054586
562,20.0,0.7,-4132180.0,,1.968643138052176e-15,False,False,0.5472174549466036
541,18.0,0.7,-5813136.0,,56.37214381594212,False,False,0.532932899748441
349,5.0,0.9,-2514650.0,,0.0,False,False,1.098942585570564
515,16.0,0.7,-4027792.0,,114.5354498614799,False,False,0.20933772319948943
359,6.0,0.9,-2607030.0,,0.0,False,False,0.8907845086446005
