index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
322,8.0,20.0,30.0,64.0,1024.0,1.0,8.0,2.0,-3178.52044071245,,,False,False,
386199,48.0,10.0,256.0,128.0,256.0,2.0,16.0,3.0,-2481.57097905723,,,False,True,
147551,16.0,50.0,256.0,32.0,256.0,2.0,20.0,4.0,-1549.57117481055,,,False,True,
66334,12.0,20.0,256.0,64.0,256.0,4.0,8.0,4.0,-3156.23222819026,,,False,False,
225478,20.0,20.0,50.0,224.0,256.0,2.0,32.0,4.0,-2782.77153004321,,,False,False,
250329,24.0,10.0,50.0,256.0,1024.0,3.0,8.0,2.0,-6519.56693085761,,,False,False,
176014,16.0,20.0,30.0,160.0,1024.0,5.0,48.0,4.0,-15423.7066175282,,,False,False,
256501,24.0,2.0,256.0,256.0,1024.0,2.0,12.0,3.0,-5345.87152059174,,,False,False,
458433,72.0,10.0,30.0,128.0,1024.0,4.0,20.0,2.0,-15851.6934608484,,,False,False,
356011,32.0,2.0,30.0,224.0,256.0,2.0,48.0,4.0,-2573.983561635,,,False,False,
452248,72.0,20.0,256.0,128.0,256.0,5.0,16.0,3.0,-2744.34701179607,,,False,True,
422477,48.0,50.0,256.0,32.0,256.0,1.0,72.0,1.0,-2006.97290958056,,1007.786391152031,False,True,0.26003179814366656
149,8.0,50.0,50.0,32.0,1024.0,1.0,8.0,1.0,-3808.87696123964,,909.9813011658698,False,False,0.2903655038567314
430157,72.0,50.0,256.0,32.0,256.0,1.0,8.0,1.0,-3459.21774666006,,837.9250995567932,False,False,0.20640057937830467
54239,8.0,50.0,256.0,96.0,256.0,1.0,72.0,4.0,-2613.53226518317,,844.6420954096253,False,False,0.330315399610334
114,8.0,1.0,10.0,32.0,1024.0,1.0,8.0,4.0,-5176.46070173591,,738.2821080802685,False,False,0.3708666734699286
146015,16.0,50.0,256.0,32.0,256.0,1.0,20.0,4.0,-1782.6390078877,,779.8245189451329,False,True,0.07915244728429235
52301,8.0,50.0,256.0,32.0,256.0,5.0,48.0,1.0,-4549.03200823408,,1056.5841976690308,False,False,0.3494982428709822
251999,24.0,50.0,256.0,32.0,256.0,5.0,8.0,4.0,-2440.28556169632,,1196.3151503088404,False,False,0.4580964560388767
421145,48.0,50.0,256.0,64.0,256.0,5.0,48.0,3.0,-4716.39343060817,,927.5785489881348,False,True,0.9866083324408998
