index,confidence,hypo_step,max_arm_length,num_threads,target,memory_queue,acquisition,terminated,feasible,ml_mape
13801,14.0,3.0,15.0,5.0,-77265.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,,False,True,
367,54.0,2.0,12.0,31.0,-254913.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,,False,True,
4588,44.0,2.0,15.0,17.0,-187714.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,,False,True,
8881,14.0,1.0,1.0,3.0,-105081.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,142.61550392361647,False,False,0.5543468131979866
7753,14.0,3.0,15.0,6.0,-76200.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,256.3713128874844,False,True,0.1749428279585622
203,14.0,3.0,5.0,32.0,-219616.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,13.99556192408217,False,True,0.7805683065117592
7746,24.0,1.0,16.0,6.0,-158082.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,7.925180037819418,False,False,0.38514781477354915
5899,14.0,3.0,6.0,13.0,-98085.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,3.1063662189367482,False,True,1.2096772933476514
4579,14.0,1.0,16.0,17.0,-286909.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,0.12186220480401795,False,True,0.9694346248161884
7573,14.0,3.0,9.0,7.0,-65611.0,8041/13801//367/14164/16468//4588/10348//8881//7753/13513//203//7746/13506//5899/11659//4579/10339//7573/13333//0/1//183//6438/12198//7896/13656//7428/13188//8579//8878//2/13921/16225//9065//7103/12863//9444//8576//8432//6572/12332//9152//8433//8865//8018/13778//8308//8019/13779//7425/13185//5714/11474//4552/10312//4548/10308//8434//3//282/14107/16411//7805/13565//6853/12613//6687/12447//7030/12790//4/13922/16226//8810//4261/10021//5537/11297//272/14101/16405//274/14102/16406//6992/12752//7138/12898//5151/10911//7929/13689//5//6/13923/16227//5123/10883//7210/12970//8021/13781//7/13924/16228//6293/12053//8256//3459/3701/9461//8491//8707//5121/10881,993.00584225009,False,True,0.5709377966691966
