index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
306472,24.0,20.0,30.0,160.0,256.0,5.0,72.0,3.0,-7148.58524649653,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
95931,12.0,10.0,30.0,128.0,1024.0,3.0,24.0,1.0,-6030.35361321909,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
189864,20.0,1.0,256.0,160.0,1024.0,4.0,8.0,1.0,-9898.68711657173,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
395896,48.0,20.0,256.0,192.0,1024.0,3.0,20.0,3.0,-8964.43834902695,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
302616,24.0,1.0,30.0,32.0,256.0,3.0,72.0,1.0,-4347.32257184041,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
344743,32.0,2.0,10.0,128.0,1024.0,5.0,24.0,2.0,-17164.1770470219,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
123991,16.0,2.0,50.0,192.0,1024.0,1.0,8.0,2.0,-3250.21561671225,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
361515,32.0,10.0,256.0,96.0,1024.0,1.0,72.0,1.0,-6785.161875515,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,True,
258651,24.0,10.0,30.0,128.0,256.0,4.0,12.0,1.0,-2483.06942138556,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
130567,16.0,2.0,10.0,32.0,256.0,1.0,12.0,2.0,-1730.90996558886,306472//95931//189864//395896//302616//344743//123991//361515//258651//130567//266062//99003//72//73//1614//85//7758//61518//66133//73800//12379//13897//70746//139794//138242//199681//205844//92859//139776//21594//10838//76820//83036//78409//141391//89167//79962//145994//84554//152138//145992//138321//146013//139868//78429//207435//199773//208988//215133//213597//153675//216650//156764//278091//222795//225872//162891//285789//228939//279644//153674//132170//33866//135261//104521//195164//207969//275565//148070//134245//138843,,False,False,
