index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
429017,48.0,50.0,256.0,96.0,256.0,5.0,72.0,3.0,-5970.26785567034,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,True,
108245,12.0,50.0,50.0,128.0,1024.0,1.0,48.0,1.0,-5383.70928764739,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
46568,8.0,5.0,10.0,96.0,1024.0,1.0,48.0,2.0,-5659.50257069264,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
212983,20.0,2.0,50.0,192.0,256.0,4.0,20.0,2.0,-3228.75534182917,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
399332,48.0,5.0,50.0,256.0,1024.0,5.0,20.0,4.0,-13616.2695794198,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
141242,16.0,5.0,30.0,256.0,1024.0,2.0,16.0,1.0,-5132.7717890939,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
117632,12.0,5.0,30.0,160.0,1024.0,2.0,72.0,2.0,-10154.258857096,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
119613,12.0,10.0,256.0,224.0,1024.0,3.0,72.0,4.0,-14438.1904354923,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
382884,48.0,1.0,30.0,96.0,256.0,5.0,12.0,3.0,-4708.01654465524,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
278153,24.0,50.0,30.0,32.0,1024.0,2.0,24.0,3.0,-5705.59218298437,429017//108245//46568//212983//399332//141242//117632//119613//382884//278153//455441//425945//30652//364493//299999//115661//174029//353759//346079//407519//346078//230878//345887//345886//246239//131038//61726//307468//15642//3359//94//23135//310367//46174//123548//53855//46175//54034//246605//346253//653//346444//308234//408072//369494//123722//253139//434189//7181//438984//423437//58229//483725//106829//309395//423240//436403//431442//55349//427013//57461//1242//1053//1426//4661//129074//35573//6773//41176//53640//250060,,False,False,
