index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
407811,48.0,10.0,10.0,160.0,256.0,1.0,32.0,1.0,-2851.50076876096,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
31835,8.0,50.0,50.0,192.0,1024.0,1.0,24.0,2.0,-4778.13865200452,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
79615,12.0,2.0,30.0,224.0,1024.0,2.0,16.0,2.0,-4460.89288328804,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
290432,24.0,5.0,30.0,32.0,1024.0,5.0,32.0,2.0,-15510.8811075099,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
262861,24.0,2.0,10.0,64.0,256.0,2.0,16.0,3.0,-1988.22886123023,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
386471,48.0,50.0,50.0,160.0,1024.0,2.0,16.0,4.0,-9856.71445255207,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
291173,24.0,50.0,10.0,160.0,1024.0,5.0,32.0,1.0,-20456.7811345757,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
165019,16.0,2.0,256.0,128.0,256.0,3.0,32.0,4.0,-2318.59244233209,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,True,
74545,12.0,2.0,50.0,160.0,256.0,4.0,12.0,1.0,-2142.50683726157,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
77350,12.0,20.0,50.0,96.0,1024.0,1.0,16.0,4.0,-2337.63072032234,407811//31835//79615//290432//262861//386471//291173//165019//74545//77350//476177//75914//74378//275613//37534//98780//352568//99158//252700//368856//360076//315264//353682//98730//192407//405934//6532//245975//6786//169194//100434//161879//39022//45334//29813//162024//52631//252503//290904//34390//485370//15618//90678//276738//1758//62573//49746//34042//223559//331265//407867//311289//437232//11777//413261//68621//1134//166918//1968//352986//483930//175194//62764//21971//369576//43283//23117//327437//46169//353555//484121,,False,False,
