index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
400,6.0,0.7,-3919806.0,,,False,False,
182,17.0,0.2,-9642026.0,,,False,False,
100,11.0,0.2,-10132144.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.5944647994531739
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.010041432218200825
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.03824844424980704
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.046590401828098725
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.006276397555988302
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.06986137225422057
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.000592878532995871
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.016221938884197706
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.06873339808511462
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.14166135170685612
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.17888795052197445
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.03371386901859407
213,18.0,0.2,-9415458.0,,-0.0,False,False,8.582637654122801e-05
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.0873149128856719
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.1633703302361481
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.22798750975813575
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.3978086840097033
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.24572005577069175
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.49311182940772585
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.12685588668249104
339,4.0,0.9,-2195600.0,,-0.0,False,False,0.7705455345047776
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.19387872737139594
410,8.0,0.7,-4361248.0,,-0.0,False,False,1.1211795780435496
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.2891995856909525
432,10.0,0.7,-3821980.0,,-0.0,False,False,1.2356244736905853
473,12.0,0.7,-5478492.0,,-0.0,False,False,1.314152035712691
494,14.0,0.7,-4082512.0,,-0.0,False,False,1.1202711074451146
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.1682112213462397
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.17013321257335814
604,24.0,0.7,-4437600.0,,-0.0,False,True,0.6638534022696551
