index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
501,14.0,0.7,-4035710.0,,,False,False,
261,21.0,0.2,-9214527.0,,,False,False,
641,26.0,0.7,-4416958.0,,,False,True,
604,24.0,0.7,-4437600.0,,1806.0892029815216,False,True,0.01873007799172283
666,5.0,4.0,-1272145.0,,1148.4482999600114,False,False,0.8557048062791842
676,6.0,4.0,-1409808.0,,27332.774905178303,False,False,0.2964196764149834
329,3.0,0.9,-3937797.0,,10741.414677173781,False,False,0.8454576690362328
541,18.0,0.7,-5813136.0,,7.4635576929383225,False,False,0.44152518722478373
0,3.0,0.2,-6782883.0,,0.0,False,False,0.39614460853127537
583,22.0,0.7,-4142446.0,,4.232686550220472,False,True,0.26054230643818094
562,20.0,0.7,-4132180.0,,1459.7984941028944,False,False,0.1885949138421084
10,4.0,0.2,-8015384.0,,0.0,False,False,0.09241077512144193
20,5.0,0.2,-9436605.0,,0.0,False,False,0.08035835980574771
35,6.0,0.2,-9471234.0,,0.0,False,False,0.03301791600647967
40,7.0,0.2,-10276763.0,,0.0,False,False,0.011166363233404059
63,8.0,0.2,-9751200.0,,0.0,False,False,0.11101606933020942
65,9.0,0.2,-10237491.0,,0.0,False,False,0.06279966087494776
84,10.0,0.2,-10254350.0,,0.0,False,False,0.05622253162472814
92,11.0,0.2,-10798579.0,,0.0,False,False,0.013901101547857356
115,12.0,0.2,-10371108.0,,0.0,False,False,0.012430927882122564
120,13.0,0.2,-8398923.0,,0.0,False,False,0.21787236347394057
150,15.0,0.2,-7718760.0,,0.0,False,False,0.19704156297027675
173,16.0,0.2,-9021200.0,,0.0,False,False,0.04774907534899415
175,17.0,0.2,-9910167.0,,0.0,False,False,0.1584690556525734
213,18.0,0.2,-9415458.0,,0.0,False,False,0.10832708021515719
215,19.0,0.2,-9311957.0,,0.0,False,False,0.08790957426863838
243,20.0,0.2,-9209900.0,,0.0,False,False,0.05268563778307827
281,22.0,0.2,-8355358.0,,0.0,False,False,0.14338679448869723
289,23.0,0.2,-9440672.0,,0.0,False,False,0.04508943435530919
314,24.0,0.2,-8312232.0,,0.0,False,False,0.2756067853276581
339,4.0,0.9,-2195600.0,,0.0,False,False,1.6688819090329932
349,5.0,0.9,-2514650.0,,0.0,False,False,1.079139032547868
359,6.0,0.9,-2607030.0,,0.0,False,False,0.8691559031654927
