index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
312,23.0,0.2,-8438010.0,,,False,False,
474,12.0,0.7,-4007532.0,,,False,False,
572,20.0,0.7,-4167600.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.7814305565585042
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.031003156760606228
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.10415689489828658
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.03897749263993189
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.1003920013672456
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.02540784191006769
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.09470131251518914
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.10470178706458277
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.1629881048158861
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.12744598761724854
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.05984283185833901
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.01679874181697553
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.17599516894394227
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.24630900450191537
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.16919564872336149
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.11335059284102783
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.03654035141803083
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.05712379728762878
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.2642332726898882
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.549288076828864
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.4313330979698143
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3127739780480987
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6558206354397067
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.4020686287007013
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.448612188319963
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.22716083904150278
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.1542953141883504
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.7459966434077652
541,18.0,0.7,-5813136.0,,-0.0,False,False,1.0677969860773158
646,3.0,4.0,-1198095.0,,-0.0,False,False,35.788529485084794
