index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
347,4.0,0.9,-2255072.0,,,False,False,
666,5.0,4.0,-1272145.0,,,False,False,
362,6.0,0.9,-2234988.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.7103933356330182
10,4.0,0.2,-8015384.0,,0.0,False,False,0.049631506032312755
20,5.0,0.2,-9436605.0,,0.0,False,False,0.1161831830459418
35,6.0,0.2,-9471234.0,,0.0,False,False,0.28863923772584343
410,8.0,0.7,-4361248.0,,2970024.7297304226,False,False,0.7124209304437393
40,7.0,0.2,-10276763.0,,0.0,False,False,0.25072411849356463
63,8.0,0.2,-9751200.0,,0.0,False,False,0.40183990332923886
432,10.0,0.7,-3821980.0,,2260037.4058406623,False,False,0.9429095247492335
65,9.0,0.2,-10237491.0,,0.0,False,False,0.34708016646880496
84,10.0,0.2,-10254350.0,,0.0,False,False,0.3366706144637567
473,12.0,0.7,-5478492.0,,1879172.90766122,False,False,0.9779034676968626
92,11.0,0.2,-10798579.0,,0.0,False,False,0.3502962465246772
115,12.0,0.2,-10371108.0,,0.0,False,False,0.4120667416341143
494,14.0,0.7,-4082512.0,,1348042.1253042463,False,False,0.2972390267706713
120,13.0,0.2,-8398923.0,,0.0,False,False,0.6964008784599441
150,15.0,0.2,-7718760.0,,0.0,False,False,0.8111553819003227
515,16.0,0.7,-4027792.0,,963712.9107592758,False,False,0.8980734594352672
541,18.0,0.7,-5813136.0,,1100951.7765290383,False,False,0.4197300585904722
676,6.0,4.0,-1409808.0,,985926.1478652377,False,False,0.7195988677010341
173,16.0,0.2,-9021200.0,,0.0,False,False,0.31389600167829446
175,17.0,0.2,-9910167.0,,0.0,False,False,0.16463119778493987
213,18.0,0.2,-9415458.0,,0.0,False,False,0.2511958851095726
215,19.0,0.2,-9311957.0,,0.0,False,False,0.26868984672051965
243,20.0,0.2,-9209900.0,,0.0,False,False,0.28616725773154567
562,20.0,0.7,-4132180.0,,781219.616160987,False,False,0.010645853890579088
249,21.0,0.2,-9138129.0,,0.0,False,False,0.3003110096019064
281,22.0,0.2,-8355358.0,,0.0,False,False,0.44004147060868637
289,23.0,0.2,-9440672.0,,0.0,False,False,0.25900446147043166
583,22.0,0.7,-4142446.0,,449877.53202791046,False,True,0.07079664224962258
314,24.0,0.2,-8312232.0,,0.0,False,False,0.4662246261423178
