index,parallelism_deepspeech,parallelism_ffmpeg-0,parallelism_ffmpeg-1,parallelism_ffmpeg-2,parallelism_librosa,target,memory_queue,acquisition,terminated,feasible,ml_mape
264,4.0,4.0,2.0,8.0,2.0,-0.718686361,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,False,
66,4.0,2.0,4.0,8.0,6.0,-0.366388889,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,True,
135,2.0,2.0,4.0,4.0,4.0,-0.525222222,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,True,
234,4.0,4.0,4.0,2.0,2.0,-0.777097222,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,False,
26,4.0,4.0,4.0,6.0,4.0,-0.335936681,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,True,
161,2.0,2.0,2.0,2.0,2.0,-0.920423736,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,True,
192,4.0,2.0,2.0,8.0,4.0,-0.5575,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,False,
217,2.0,4.0,4.0,4.0,2.0,-0.575930556,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,False,
3,4.0,4.0,4.0,8.0,6.0,-0.174361111,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,,False,True,
5,4.0,4.0,4.0,6.0,6.0,-0.289680556,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.01801266978108632,False,True,0.9723054460259565
41,2.0,4.0,4.0,8.0,6.0,-0.336847361,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.014602067280269816,False,True,0.27064408589058164
13,4.0,4.0,2.0,8.0,6.0,-0.298934014,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.0018095802960584112,False,True,0.5844970977800028
7,4.0,4.0,4.0,8.0,4.0,-0.233569444,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.0005582822431658867,False,True,0.911779618532532
22,2.0,4.0,2.0,4.0,6.0,-0.377765889,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.00030336446059835257,False,True,0.14553692122555237
165,4.0,4.0,2.0,2.0,6.0,-1.700916667,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.0004404003198461921,False,True,1.0679556376842458
30,2.0,4.0,2.0,6.0,6.0,-0.328707986,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.057061904363550936,False,True,0.14228017631619488
60,2.0,2.0,4.0,6.0,6.0,-0.347250847,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.021047656315333906,False,True,0.5839384620540502
40,2.0,4.0,4.0,6.0,6.0,-0.354989264,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.016105973552748242,False,True,0.09395452406848655
46,2.0,2.0,4.0,8.0,4.0,-0.341116875,121/264/269//65/66/158//53/111/135//160/178/234//16/26//156/161/223//192/211/258//155/217/221//3/4/57//5/6/64//41/68/102//13/51/77//7/11/45//22/37/96//165/171/231//30/38/94//60/118/140//40/90/103//46/147/148,0.012324414888159392,False,True,0.49689210433749215
