index,ALIGN_SPLIT,BUFFER_SIZE,CLIPPING,CUDA_THREADS,N_RESTART,OPTIMIZE_REPS,OPTIMIZE_SPLIT,SIM_THRESH,target,memory_queue,acquisition,terminated,feasible,ml_mape
478488,72.0,1.0,30.0,160.0,256.0,2.0,48.0,1.0,-3522.3745682316,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
462492,72.0,1.0,50.0,32.0,1024.0,2.0,24.0,3.0,-8424.51327532654,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,True,
274598,24.0,5.0,30.0,224.0,256.0,4.0,20.0,3.0,-2366.01987256279,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
316602,32.0,1.0,256.0,32.0,1024.0,2.0,12.0,4.0,-5036.05097414244,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,True,
443547,72.0,10.0,30.0,224.0,256.0,4.0,12.0,1.0,-4005.62972421959,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
329058,32.0,1.0,50.0,64.0,1024.0,5.0,16.0,4.0,-11616.4535996331,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
460429,72.0,2.0,10.0,224.0,256.0,5.0,20.0,3.0,-6452.02192303151,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
160009,16.0,2.0,256.0,64.0,256.0,5.0,24.0,1.0,-2857.50808707729,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,True,
377449,48.0,2.0,256.0,192.0,1024.0,1.0,12.0,1.0,-5740.29603506145,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
174450,16.0,1.0,10.0,160.0,1024.0,4.0,48.0,4.0,-18045.4511599023,478488//462492//274598//316602//443547//329058//460429//160009//377449//174450//82848//158473//153865//216842//147733//92438//193178//140955//140970//203928//133292//93355//254637//316075//16536//323739//200846//62595//262334//326802//85699//359573//46440//482357//131760//78003//160959//8882//194739//82610//85684//55394//309936//262324//349876//352924//403636//31923//230034//351428//62658//433271//67072//326650//8902//38297//208370//332784//285169//40950//239620//97798//7583//25602//2970//91847//2974//24471//187281//210316//294388,,False,False,
