index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
665,4.0,4.0,-1232464.0,,,False,False,
217,19.0,0.2,-9130773.0,,,False,False,
507,14.0,0.7,-5681998.0,,,False,False,
0,3.0,0.2,-6782883.0,,0.0,False,False,0.8582416262531208
281,22.0,0.2,-8355358.0,,1691.661257638771,False,False,0.9965717400291539
515,16.0,0.7,-4027792.0,,3.166760554280209,False,False,0.2916216999611833
541,18.0,0.7,-5813136.0,,0.007413278719495335,False,False,0.8677004729804871
666,5.0,4.0,-1272145.0,,11509.69850985938,False,False,0.826499478326898
10,4.0,0.2,-8015384.0,,0.0,False,False,0.008978557216570511
20,5.0,0.2,-9436605.0,,0.0,False,False,0.03822394409637077
562,20.0,0.7,-4132180.0,,5.743509750210508e-20,False,False,0.052730201551877555
35,6.0,0.2,-9471234.0,,0.0,False,False,0.049180939242280106
40,7.0,0.2,-10276763.0,,0.0,False,False,0.0049381964583710535
63,8.0,0.2,-9751200.0,,0.0,False,False,0.06883028899801483
65,9.0,0.2,-10237491.0,,0.0,False,False,0.007205095351709258
84,10.0,0.2,-10254350.0,,0.0,False,False,0.029352499311346432
92,11.0,0.2,-10798579.0,,0.0,False,False,0.10262966549860204
115,12.0,0.2,-10371108.0,,0.0,False,False,0.07838408666980524
120,13.0,0.2,-8398923.0,,0.0,False,False,0.10868714974950346
150,15.0,0.2,-7718760.0,,0.0,False,False,0.07484136282492483
173,16.0,0.2,-9021200.0,,0.0,False,False,0.12989964093960282
175,17.0,0.2,-9910167.0,,0.0,False,False,0.21399511018152087
213,18.0,0.2,-9415458.0,,0.0,False,False,0.14719268372178818
243,20.0,0.2,-9209900.0,,0.0,False,False,0.04756290113890161
249,21.0,0.2,-9138129.0,,0.0,False,False,0.04279109398303908
289,23.0,0.2,-9440672.0,,0.0,False,False,0.2359305478853623
314,24.0,0.2,-8312232.0,,0.0,False,False,0.4903669472460081
583,22.0,0.7,-4142446.0,,4.13281598706362,False,True,0.017193024087346628
329,3.0,0.9,-3937797.0,,0.0,False,False,0.542471430147355
676,6.0,4.0,-1409808.0,,12.46078887307133,False,False,0.5870542981203001
339,4.0,0.9,-2195600.0,,0.0,False,False,1.6610084335278692
349,5.0,0.9,-2514650.0,,0.0,False,False,1.1003012340207612
359,6.0,0.9,-2607030.0,,0.0,False,False,0.9023893654437689
