index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
665,4.0,4.0,-1232464.0,,,False,False,
494,14.0,0.7,-4082512.0,,,False,False,
186,17.0,0.2,-9999213.0,,,False,False,
20,5.0,0.2,-9436605.0,,4300944.1595055,False,False,0.9950848148494648
243,20.0,0.2,-9209900.0,,3283192.02091687,False,False,0.7499496933099152
515,16.0,0.7,-4027792.0,,236542.86840103846,False,False,0.7718028777548978
541,18.0,0.7,-5813136.0,,2324365.274249657,False,False,0.9279163371927116
0,3.0,0.2,-6782883.0,,0.0,False,False,0.019795650977559427
562,20.0,0.7,-4132180.0,,1199124.0848432453,False,False,0.00945894623681194
666,5.0,4.0,-1272145.0,,1230778.4448837535,False,False,0.993716928101541
10,4.0,0.2,-8015384.0,,0.0,False,False,0.020663636805006602
35,6.0,0.2,-9471234.0,,0.0,False,False,0.03899881968137397
40,7.0,0.2,-10276763.0,,0.0,False,False,0.013612250988684354
63,8.0,0.2,-9751200.0,,0.0,False,False,0.060462213008627606
65,9.0,0.2,-10237491.0,,0.0,False,False,0.009978826364188708
84,10.0,0.2,-10254350.0,,0.0,False,False,0.02837977909737413
92,11.0,0.2,-10798579.0,,0.0,False,False,0.09762392498997745
115,12.0,0.2,-10371108.0,,0.0,False,False,0.06970913973409266
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.12710084856948467
150,15.0,0.2,-7718760.0,,0.0,False,False,0.13363562986760794
173,16.0,0.2,-9021200.0,,0.0,False,False,0.06366283711134847
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.06663757095112795
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.011722089499340085
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.23744496715556135
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.41875699567365116
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.27470534323147244
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.5287850363884156
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.5279973392765741
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.6654134925498913
349,5.0,0.9,-2514650.0,,-0.0,False,False,1.0809460681600023
583,22.0,0.7,-4142446.0,,211651.3627075227,False,True,0.10067544517706241
359,6.0,0.9,-2607030.0,,0.0,False,False,0.8745943646518147
369,6.0,0.7,-3952086.0,,0.0,False,False,0.438797896998562
