index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
536,16.0,0.7,-5952192.0,,,False,False,
384,6.0,0.7,-3935610.0,,,False,False,
555,18.0,0.7,-4266774.0,,,False,False,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.728566276728947
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.09822302609533069
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.07529496407450348
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.1901505015675573
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.09455844966686831
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.19510601855180013
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.1252494949132512
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.14999109000775113
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.12358198941560035
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.23361698720379057
120,13.0,0.2,-8398923.0,,-0.0,False,False,0.5677841335722148
150,15.0,0.2,-7718760.0,,-0.0,False,False,0.7906464073180486
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.24173532262082753
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.09428532289938821
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.20098132387709403
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.2322082846594819
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.2644140583140849
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.29280529249344756
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.43537061579261443
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.2549285788419378
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.48032794189133493
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.031089335922520056
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.0786503597626926
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.5706643315718491
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.3735835937827051
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.30184611015144924
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.30077365342771056
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.2827628839019826
494,14.0,0.7,-4082512.0,,-0.0,False,False,0.17855051460124066
583,22.0,0.7,-4142446.0,,-0.0,False,True,0.3191392049048584
