index,#vm,ram,target,memory_queue,acquisition,terminated,feasible,ml_mape
171,15.0,0.2,-9099840.0,,,False,False,
120,13.0,0.2,-8398923.0,,,False,False,
605,24.0,0.7,-4408536.0,,,False,True,
0,3.0,0.2,-6782883.0,,-0.0,False,False,0.6622387408255922
10,4.0,0.2,-8015384.0,,-0.0,False,False,0.01035562129535374
20,5.0,0.2,-9436605.0,,-0.0,False,False,0.043588206251637285
35,6.0,0.2,-9471234.0,,-0.0,False,False,0.0505992788484921
40,7.0,0.2,-10276763.0,,-0.0,False,False,0.015980926031780227
63,8.0,0.2,-9751200.0,,-0.0,False,False,0.05977142387971744
65,9.0,0.2,-10237491.0,,-0.0,False,False,0.016850707268744304
84,10.0,0.2,-10254350.0,,-0.0,False,False,0.033352191151109066
92,11.0,0.2,-10798579.0,,-0.0,False,False,0.10125182124840584
115,12.0,0.2,-10371108.0,,-0.0,False,False,0.0756340848176194
173,16.0,0.2,-9021200.0,,-0.0,False,False,0.019309404541448895
175,17.0,0.2,-9910167.0,,-0.0,False,False,0.08602183573039873
213,18.0,0.2,-9415458.0,,-0.0,False,False,0.055999180196936046
215,19.0,0.2,-9311957.0,,-0.0,False,False,0.11537980884390601
243,20.0,0.2,-9209900.0,,-0.0,False,False,0.17125021956393655
249,21.0,0.2,-9138129.0,,-0.0,False,False,0.2207679112672014
281,22.0,0.2,-8355358.0,,-0.0,False,False,0.3776693049031851
289,23.0,0.2,-9440672.0,,-0.0,False,False,0.21996698969631287
314,24.0,0.2,-8312232.0,,-0.0,False,False,0.4573423772393147
329,3.0,0.9,-3937797.0,,-0.0,False,False,0.624719831166311
339,4.0,0.9,-2195600.0,,-0.0,False,False,1.3625429323850715
349,5.0,0.9,-2514650.0,,-0.0,False,False,0.6312837284692341
359,6.0,0.9,-2607030.0,,-0.0,False,False,0.33047842052220816
369,6.0,0.7,-3952086.0,,-0.0,False,False,0.41345579621637185
410,8.0,0.7,-4361248.0,,-0.0,False,False,0.13640762708587215
432,10.0,0.7,-3821980.0,,-0.0,False,False,0.025721306121458797
515,16.0,0.7,-4027792.0,,-0.0,False,False,1.2027834871706926
473,12.0,0.7,-5478492.0,,-0.0,False,False,0.4360156109367699
625,26.0,0.7,-4426656.0,,-0.0,False,True,0.6370235381635839
646,3.0,4.0,-1198095.0,,-0.0,False,False,35.51188019826408
